"parent_id"	"miRNA_cluster"	"target_name"	"query_name"	"mfe"	"pval"	"gene_id"	"cmp_ref_gene"
"564"	"ptg000059l:1043313-1126041"	"Cluster_4254"	"ptg000059l:1093312-1094313"	"Cluster_4254.mature::ptg000007l:3377335-3377356(+)"	-28	0.037896	"MSTRG.59490"	NA
"565"	"ptg000140l:19755-21141"	"Cluster_4254"	"ptg000140l:19754-20755"	"Cluster_4254.mature::ptg000007l:3377335-3377356(+)"	-28.1	0.035961	"MSTRG.59923"	NA
"566"	"ntLink_6:1064302-1070810"	"Cluster_5012"	"ntLink_6:1069301-1070302"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-27.9	0.039922	"MSTRG.279"	"FUN_000286"
"567"	"ntLink_6:6374110-6381752"	"Cluster_5012"	"ntLink_6:6374109-6375110"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-31	0.007761	"MSTRG.860"	NA
"568"	"ntLink_6:6374110-6381752"	"Cluster_5012"	"ntLink_6:6374109-6375110"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-31	0.007761	"MSTRG.860"	NA
"569"	"ntLink_6:6374748-6381808"	"Cluster_5012"	"ntLink_6:6374747-6375748"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-31	0.007761	"MSTRG.860"	NA
"570"	"ntLink_8:24102105-24108610"	"Cluster_5012"	"ntLink_8:24108104-24108610"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-26.3	0.033542	"MSTRG.5777"	NA
"571"	"ntLink_8:16701096-16702293"	"Cluster_5012"	"ntLink_8:16702095-16702293"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-23.4	0.038936	"MSTRG.4862"	NA
"572"	"ntLink_8:25687273-25688513"	"Cluster_5012"	"ntLink_8:25688272-25688513"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-24.7	0.024617	"MSTRG.5991"	NA
"573"	"ntLink_8:33784447-33785084"	"Cluster_5012"	"ntLink_8:33784446-33785084"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-27.2	0.029355	"MSTRG.6937"	NA
"574"	"ptg000007l:8598831-8619086"	"Cluster_5012"	"ptg000007l:8611830-8612831"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-31	0.007761	"MSTRG.14832"	NA
"575"	"ptg000007l:8598835-8619086"	"Cluster_5012"	"ptg000007l:8611834-8612835"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-31	0.007761	"MSTRG.14832"	NA
"576"	"ptg000008l:22345447-22346816"	"Cluster_5012"	"ptg000008l:22345446-22346447"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-32.2	0.004098	"MSTRG.17643"	NA
"577"	"ptg000009l:15820104-15820361"	"Cluster_5012"	"ptg000009l:15820103-15820361"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-23.8	0.04791	"MSTRG.21573"	NA
"578"	"ptg000011l:11238110-11240948"	"Cluster_5012"	"ptg000011l:11239109-11240110"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-29.2	0.020153	"MSTRG.23343"	NA
"579"	"ptg000018l:9255680-9255912"	"Cluster_5012"	"ptg000018l:9255679-9255912"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-26.6	0.007124	"MSTRG.31549"	NA
"580"	"ptg000018l:9270249-9270494"	"Cluster_5012"	"ptg000018l:9270248-9270494"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-24.4	0.030681	"MSTRG.31555"	NA
"581"	"ptg000020l:12760470-12761775"	"Cluster_5012"	"ptg000020l:12760469-12761470"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-30.1	0.012515	"MSTRG.34683"	NA
"582"	"ptg000021l:18525596-18535559"	"Cluster_5012"	"ptg000021l:18528595-18529596"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-28.2	0.034118	"MSTRG.37477"	NA
"583"	"ptg000021l:18110933-18111320"	"Cluster_5012"	"ptg000021l:18110932-18111320"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-26	0.025777	"MSTRG.37443"	NA
"584"	"ptg000023l:35388222-35388463"	"Cluster_5012"	"ptg000023l:35388221-35388463"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-26.6	0.007668	"MSTRG.43294"	NA
"585"	"ptg000026l:1792903-1795351"	"Cluster_5012"	"ptg000026l:1794902-1795351"	"Cluster_5012.mature::ptg000008l:10754789-10754809(-)"	-25.4	0.046147	"MSTRG.48805"	NA
"586"	"ntLink_6:12028871-12031657"	"Cluster_5899"	"ntLink_6:12029870-12030871"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-30.2	0.012787	"MSTRG.1525"	NA
"587"	"ntLink_6:12030362-12031617"	"Cluster_5899"	"ntLink_6:12030361-12031362"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-30.2	0.012787	"MSTRG.1526"	NA
"588"	"ntLink_8:33834042-33843701"	"Cluster_5899"	"ntLink_8:33842041-33843042"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-28.3	0.034689	"MSTRG.6945"	NA
"589"	"ptg000001l:18649586-18650884"	"Cluster_5899"	"ptg000001l:18650585-18650884"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-24.3	0.048968	"MSTRG.9281"	NA
"590"	"ptg000002l:5917124-5917681"	"Cluster_5899"	"ptg000002l:5917123-5917681"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-26.1	0.046975	"MSTRG.10324"	NA
"591"	"ptg000002l:8810109-8810493"	"Cluster_5899"	"ptg000002l:8810108-8810493"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-28.8	0.005373	"MSTRG.10694"	NA
"592"	"ptg000011l:10297322-10297706"	"Cluster_5899"	"ptg000011l:10297321-10297706"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-25.1	0.046207	"MSTRG.23232"	NA
"593"	"ptg000016l:9225005-9233956"	"Cluster_5899"	"ptg000016l:9225004-9226005"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-32.1	0.00468	"MSTRG.28428"	NA
"594"	"ptg000021l:5576311-5576519"	"Cluster_5899"	"ptg000021l:5576310-5576519"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-28.7	0.001684	"MSTRG.36062"	NA
"595"	"ptg000021l:6500254-6501637"	"Cluster_5899"	"ptg000021l:6501253-6501637"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-26	0.027384	"MSTRG.36216"	NA
"596"	"ptg000021l:12762525-12763164"	"Cluster_5899"	"ptg000021l:12762524-12763164"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-28	0.020455	"MSTRG.36783"	NA
"597"	"ptg000022l:9489108-9500461"	"Cluster_5899"	"ptg000022l:9492107-9493108"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-28.2	0.036547	"MSTRG.38759"	NA
"598"	"ptg000022l:3501389-3501651"	"Cluster_5899"	"ptg000022l:3501388-3501651"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-24.3	0.039593	"MSTRG.38023"	NA
"599"	"ptg000026l:9898044-9898351"	"Cluster_5899"	"ptg000026l:9898043-9898351"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-24.4	0.048452	"MSTRG.49719"	NA
"600"	"ptg000031l:5021107-5022687"	"Cluster_5899"	"ptg000031l:5022106-5022687"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-27.6	0.021823	"MSTRG.53450"	NA
"601"	"ptg000036l:4930229-4931330"	"Cluster_5899"	"ptg000036l:4931228-4931330"	"Cluster_5899.mature::ptg000009l:616336-616357(-)"	-26.1	0.001878	"MSTRG.57465"	NA
"602"	"ntLink_8:13589933-13590159"	"Cluster_5900"	"ntLink_8:13589932-13590159"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-24.5	0.029833	"MSTRG.4485"	NA
"603"	"ptg000001l:16814204-16815303"	"Cluster_5900"	"ptg000001l:16815203-16815303"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-21.5	0.045914	"MSTRG.9073"	NA
"604"	"ptg000001l:19248956-19252228"	"Cluster_5900"	"ptg000001l:19251955-19252228"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-26.6	0.011635	"MSTRG.9353"	NA
"605"	"ptg000009l:8256749-8262349"	"Cluster_5900"	"ptg000009l:8260748-8261749"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.9	0.016518	"MSTRG.20867"	NA
"606"	"ptg000009l:8258732-8262112"	"Cluster_5900"	"ptg000009l:8260731-8261732"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.9	0.016518	"MSTRG.20867"	NA
"607"	"ptg000009l:12928773-12931255"	"Cluster_5900"	"ptg000009l:12930772-12931255"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.005101	"MSTRG.21354"	NA
"608"	"ptg000009l:12928773-12931255"	"Cluster_5900"	"ptg000009l:12930772-12931255"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.005101	"MSTRG.21354"	NA
"609"	"ptg000009l:16063863-16066799"	"Cluster_5900"	"ptg000009l:16065862-16066799"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.015715	"MSTRG.21597"	NA
"610"	"ptg000009l:16063863-16066799"	"Cluster_5900"	"ptg000009l:16065862-16066799"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.015715	"MSTRG.21597"	NA
"611"	"ptg000009l:16063863-16066799"	"Cluster_5900"	"ptg000009l:16065862-16066799"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.015715	"MSTRG.21597"	NA
"612"	"ptg000009l:16063863-16066799"	"Cluster_5900"	"ptg000009l:16065862-16066799"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.8	0.015715	"MSTRG.21597"	NA
"613"	"ptg000011l:11781356-11782426"	"Cluster_5900"	"ptg000011l:11782355-11782426"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-21.1	0.03104	"MSTRG.23409"	NA
"614"	"ptg000012l:8475868-8479933"	"Cluster_5900"	"ptg000012l:8479867-8479933"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-20.8	0.033107	"MSTRG.24525"	NA
"615"	"ptg000012l:11943934-11944356"	"Cluster_5900"	"ptg000012l:11943933-11944356"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-26.4	0.028035	"MSTRG.24892"	NA
"616"	"ptg000018l:2210157-2227434"	"Cluster_5900"	"ptg000018l:2214156-2215157"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"617"	"ptg000018l:2210302-2227434"	"Cluster_5900"	"ptg000018l:2214301-2215302"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"618"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"619"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"620"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"621"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"622"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"623"	"ptg000018l:2210398-2227434"	"Cluster_5900"	"ptg000018l:2214397-2215398"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"624"	"ptg000018l:2210451-2222059"	"Cluster_5900"	"ptg000018l:2214450-2215451"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"625"	"ptg000018l:2210451-2222059"	"Cluster_5900"	"ptg000018l:2214450-2215451"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-29.2	0.023803	"MSTRG.30782"	NA
"626"	"ptg000018l:11300855-11305084"	"Cluster_5900"	"ptg000018l:11304854-11305084"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-27.2	0.005825	"MSTRG.31824"	"FUN_024808"
"627"	"ptg000021l:1316142-1317616"	"Cluster_5900"	"ptg000021l:1316141-1317142"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-28	0.044344	"MSTRG.35477"	NA
"628"	"ptg000021l:6309383-6309962"	"Cluster_5900"	"ptg000021l:6309382-6309962"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-26.5	0.043734	"MSTRG.36178"	NA
"629"	"ptg000023l:42091693-42093766"	"Cluster_5900"	"ptg000023l:42092692-42093693"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-31.4	0.007524	"MSTRG.44197"	NA
"630"	"ptg000030l:2531122-2532587"	"Cluster_5900"	"ptg000030l:2532121-2532587"	"Cluster_5900.mature::ptg000009l:616601-616622(-)"	-26	0.041049	"MSTRG.52759"	NA
"631"	"ptg000001l:3139793-3140235"	"Cluster_5981"	"ptg000001l:3139792-3140235"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-30.3	0.005285	"MSTRG.7565"	NA
"632"	"ptg000001l:5870473-5871551"	"Cluster_5981"	"ptg000001l:5871472-5871551"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-23.5	0.011485	"MSTRG.7853"	NA
"633"	"ptg000001l:15891321-15891564"	"Cluster_5981"	"ptg000001l:15891320-15891564"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-26	0.021097	"MSTRG.8950"	NA
"634"	"ptg000007l:8778618-8784791"	"Cluster_5981"	"ptg000007l:8779617-8780618"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-30	0.023918	"MSTRG.14845"	NA
"635"	"ptg000007l:9007486-9007706"	"Cluster_5981"	"ptg000007l:9007485-9007706"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-27	0.00972	"MSTRG.14877"	NA
"636"	"ptg000008l:25524299-25525376"	"Cluster_5981"	"ptg000008l:25525298-25525376"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.4	0.003054	"MSTRG.18013"	NA
"637"	"ptg000008l:27971697-27971990"	"Cluster_5981"	"ptg000008l:27971696-27971990"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.5	0.038772	"MSTRG.18278"	NA
"638"	"ptg000008l:27981498-27981800"	"Cluster_5981"	"ptg000008l:27981497-27981800"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.5	0.040741	"MSTRG.18281"	NA
"639"	"ptg000012l:12517054-12523873"	"Cluster_5981"	"ptg000012l:12518053-12519054"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.7	0.027825	"MSTRG.24947"	NA
"640"	"ptg000012l:9495893-9497510"	"Cluster_5981"	"ptg000012l:9496892-9497510"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-27.5	0.041911	"MSTRG.24645"	NA
"641"	"ptg000012l:9859729-9861096"	"Cluster_5981"	"ptg000012l:9860728-9861096"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-27.6	0.01721	"MSTRG.24675"	NA
"642"	"ptg000015l:9756905-9762256"	"Cluster_5981"	"ptg000015l:9758904-9759905"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.3	0.034026	"MSTRG.27054"	NA
"643"	"ptg000017l:9928854-9929504"	"Cluster_5981"	"ptg000017l:9928853-9929504"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-27.6	0.043011	"MSTRG.30171"	NA
"644"	"ptg000018l:15406950-15407205"	"Cluster_5981"	"ptg000018l:15406949-15407205"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.4	0.032571	"MSTRG.32307"	NA
"645"	"ptg000020l:10047285-10053312"	"Cluster_5981"	"ptg000020l:10052284-10053285"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.2	0.035777	"MSTRG.34302"	NA
"646"	"ptg000021l:10636210-10645249"	"Cluster_5981"	"ptg000021l:10645209-10645249"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-20.1	0.029548	"MSTRG.36596"	NA
"647"	"ptg000021l:14555488-14557024"	"Cluster_5981"	"ptg000021l:14555487-14556488"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.2	0.035777	"MSTRG.36978"	NA
"648"	"ptg000021l:19386796-19387904"	"Cluster_5981"	"ptg000021l:19387795-19387904"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-23	0.030569	"MSTRG.37554"	NA
"649"	"ptg000023l:11177782-11178322"	"Cluster_5981"	"ptg000023l:11177781-11178322"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-28	0.026135	"MSTRG.40256"	NA
"650"	"ptg000023l:11660294-11660797"	"Cluster_5981"	"ptg000023l:11660293-11660797"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-28	0.023321	"MSTRG.40319"	NA
"651"	"ptg000023l:1044828-1129555"	"Cluster_5981"	"ptg000023l:1118827-1119828"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.3	0.034026	"MSTRG.38946"	"FUN_029362"
"652"	"ptg000023l:20740980-20771436"	"Cluster_5981"	"ptg000023l:20763979-20764980"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-31.1	0.013705	"MSTRG.41474"	"FUN_031408"
"653"	"ptg000023l:44237430-44238653"	"Cluster_5981"	"ptg000023l:44238429-44238653"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.041454	"MSTRG.44507"	NA
"654"	"ptg000023l:9700420-9700638"	"Cluster_5981"	"ptg000023l:9700419-9700638"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-26.6	0.01214	"MSTRG.39980"	NA
"655"	"ptg000023l:38823438-38823656"	"Cluster_5981"	"ptg000023l:38823437-38823656"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.3	0.02636	"MSTRG.43750"	NA
"656"	"ptg000023l:44216383-44217610"	"Cluster_5981"	"ptg000023l:44217382-44217610"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.042711	"MSTRG.44501"	NA
"657"	"ptg000023l:44572351-44573482"	"Cluster_5981"	"ptg000023l:44573350-44573482"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.015856	"MSTRG.44615"	NA
"658"	"ptg000024l:3052401-3061807"	"Cluster_5981"	"ptg000024l:3061400-3061807"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.6	0.006692	"MSTRG.45081"	NA
"659"	"ptg000024l:3052976-3061807"	"Cluster_5981"	"ptg000024l:3060975-3061807"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.6	0.022149	"MSTRG.45081"	NA
"660"	"ptg000024l:3052976-3061807"	"Cluster_5981"	"ptg000024l:3060975-3061807"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.6	0.022149	"MSTRG.45081"	NA
"661"	"ptg000025l:7164569-7164807"	"Cluster_5981"	"ptg000025l:7164568-7164807"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.7	0.0436	"MSTRG.47090"	NA
"662"	"ptg000025l:11250682-11257833"	"Cluster_5981"	"ptg000025l:11253681-11254682"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-32.3	0.007447	"MSTRG.47569"	NA
"663"	"ptg000025l:11251532-11257833"	"Cluster_5981"	"ptg000025l:11253531-11254532"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-32.3	0.007447	"MSTRG.47569"	NA
"664"	"ptg000025l:18483196-18483453"	"Cluster_5981"	"ptg000025l:18483195-18483453"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.1	0.039276	"MSTRG.48395"	NA
"665"	"ptg000025l:20505296-20505677"	"Cluster_5981"	"ptg000025l:20505295-20505677"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-26.6	0.032053	"MSTRG.48563"	NA
"666"	"ptg000026l:1970317-1970924"	"Cluster_5981"	"ptg000026l:1970316-1970924"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-28.5	0.024092	"MSTRG.48828"	NA
"667"	"ptg000026l:5697376-5697667"	"Cluster_5981"	"ptg000026l:5697375-5697667"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-28.8	0.005705	"MSTRG.49276"	NA
"668"	"ptg000027l:16157525-16158850"	"Cluster_5981"	"ptg000027l:16158524-16158850"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.4	0.04852	"MSTRG.52043"	NA
"669"	"ptg000027l:16157525-16158850"	"Cluster_5981"	"ptg000027l:16158524-16158850"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-25.4	0.04852	"MSTRG.52043"	NA
"670"	"ptg000029c:823103-834880"	"Cluster_5981"	"ptg000029c:825102-826103"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.2	0.035777	"MSTRG.52237"	NA
"671"	"ptg000029c:824951-826606"	"Cluster_5981"	"ptg000029c:824950-825951"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.2	0.035777	"MSTRG.52238"	NA
"672"	"ptg000030l:3114545-3114851"	"Cluster_5981"	"ptg000030l:3114544-3114851"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-29.2	0.004977	"MSTRG.52844"	NA
"673"	"ptg000031l:7511138-7536601"	"Cluster_5981"	"ptg000031l:7519137-7520138"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-30.6	0.017659	"MSTRG.53709"	"FUN_040369"
"674"	"ptg000036l:1510133-1511173"	"Cluster_5981"	"ptg000036l:1511132-1511173"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-20.4	0.02498	"MSTRG.56975"	NA
"675"	"ptg000049l:1926060-1926270"	"Cluster_5981"	"ptg000049l:1926059-1926270"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.037435	"MSTRG.59242"	NA
"676"	"ptg000049l:1762524-1762728"	"Cluster_5981"	"ptg000049l:1762523-1762728"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.035617	"MSTRG.59225"	NA
"677"	"ptg000049l:1851291-1851496"	"Cluster_5981"	"ptg000049l:1851290-1851496"	"Cluster_5981.mature::ptg000009l:4940537-4940559(-)"	-24.6	0.035919	"MSTRG.59236"	NA
"678"	"ntLink_8:24174541-24177731"	"Cluster_10051"	"ntLink_8:24176540-24177541"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-29	0.020167	"MSTRG.5790"	"FUN_004539"
"679"	"ntLink_8:24176814-24184883"	"Cluster_10051"	"ntLink_8:24176813-24177814"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-29	0.020167	"MSTRG.5791"	"FUN_004540"
"680"	"ntLink_8:6582878-6583194"	"Cluster_10051"	"ntLink_8:6582877-6583194"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-24.8	0.033953	"MSTRG.3620"	NA
"681"	"ptg000004l:55464-61541"	"Cluster_10051"	"ptg000004l:61463-61541"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-20.4	0.047382	"MSTRG.11685"	NA
"682"	"ptg000008l:24892656-24894751"	"Cluster_10051"	"ptg000008l:24894655-24894751"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-22.6	0.015296	"MSTRG.17936"	NA
"683"	"ptg000015l:8053983-8055170"	"Cluster_10051"	"ptg000015l:8054982-8055170"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-24.1	0.020858	"MSTRG.26832"	NA
"684"	"ptg000016l:3153670-3154964"	"Cluster_10051"	"ptg000016l:3153669-3154670"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-28	0.034304	"MSTRG.27672"	NA
"685"	"ptg000019l:2889243-2895406"	"Cluster_10051"	"ptg000019l:2895242-2895406"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-23.3	0.027128	"MSTRG.32791"	NA
"686"	"ptg000019l:1021496-1022571"	"Cluster_10051"	"ptg000019l:1022495-1022571"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-23.3	0.005609	"MSTRG.32592"	NA
"687"	"ptg000021l:738225-738972"	"Cluster_10051"	"ptg000021l:738224-738972"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-26.8	0.042337	"MSTRG.35413"	NA
"688"	"ptg000021l:4421493-4421717"	"Cluster_10051"	"ptg000021l:4421492-4421717"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-24	0.030723	"MSTRG.35874"	NA
"689"	"ptg000021l:5475699-5476150"	"Cluster_10051"	"ptg000021l:5475698-5476150"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-27.7	0.011267	"MSTRG.36040"	NA
"690"	"ptg000023l:1046120-1112260"	"Cluster_10051"	"ptg000023l:1112119-1112260"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-26.8	0.001977	"MSTRG.38946"	"FUN_029362"
"691"	"ptg000024l:11258643-11258856"	"Cluster_10051"	"ptg000024l:11258642-11258856"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-24	0.028115	"MSTRG.46049"	NA
"692"	"ptg000024l:11545289-11547125"	"Cluster_10051"	"ptg000024l:11546288-11547125"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-30.4	0.007102	"MSTRG.46094"	NA
"693"	"ptg000030l:1096952-1114698"	"Cluster_10051"	"ptg000030l:1108951-1109952"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-28.2	0.030856	"MSTRG.52552"	NA
"694"	"ptg000030l:1107328-1114698"	"Cluster_10051"	"ptg000030l:1109327-1110328"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-28.2	0.030856	"MSTRG.52552"	NA
"695"	"ptg000030l:1107341-1114673"	"Cluster_10051"	"ptg000030l:1109340-1110341"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-28.2	0.030856	"MSTRG.52554"	NA
"696"	"ptg000031l:11801115-11801356"	"Cluster_10051"	"ptg000031l:11801114-11801356"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-24	0.034876	"MSTRG.54186"	NA
"697"	"ptg000035l:3455584-3456615"	"Cluster_10051"	"ptg000035l:3456583-3456615"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-20.9	0.004332	"MSTRG.55928"	NA
"698"	"ptg000036l:3868804-3883195"	"Cluster_10051"	"ptg000036l:3877803-3878804"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-28.2	0.030856	"MSTRG.57329"	NA
"699"	"ptg000061l:51304-69471"	"Cluster_10051"	"ptg000061l:69303-69471"	"Cluster_10051.mature::ptg000016l:7795530-7795551(+)"	-22.6	0.04449	"MSTRG.59584"	NA
