"lncRNA_id" "lncRNA_coord"
"5341" "lncRNA_5341" "ptg000002l:15361262-15367088"
"5342" "lncRNA_5342" "ptg000002l:15513829-15515117"
"5343" "lncRNA_5343" "ptg000002l:15515127-15516219"
"5344" "lncRNA_5344" "ptg000002l:15522535-15527225"
"5345" "lncRNA_5345" "ptg000002l:15525160-15527225"
"5346" "lncRNA_5346" "ptg000002l:15655932-15667522"
"5347" "lncRNA_5347" "ptg000002l:15820505-15821259"
"5348" "lncRNA_5348" "ptg000002l:15900173-15901708"
"5349" "lncRNA_5349" "ptg000002l:15900792-15901708"
"5350" "lncRNA_5350" "ptg000002l:15999591-16021305"
"5351" "lncRNA_5351" "ptg000002l:16028485-16029523"
"5352" "lncRNA_5352" "ptg000002l:16061928-16064063"
"5353" "lncRNA_5353" "ptg000002l:16073405-16076126"
"5354" "lncRNA_5354" "ptg000002l:26976-27391"
"5355" "lncRNA_5355" "ptg000002l:32863-33428"
"5356" "lncRNA_5356" "ptg000002l:39745-40096"
"5357" "lncRNA_5357" "ptg000002l:85085-85343"
"5358" "lncRNA_5358" "ptg000002l:94440-94674"
"5359" "lncRNA_5359" "ptg000002l:173426-173844"
"5360" "lncRNA_5360" "ptg000002l:213863-214417"
"5361" "lncRNA_5361" "ptg000002l:214836-215255"
"5362" "lncRNA_5362" "ptg000002l:238041-238305"
"5363" "lncRNA_5363" "ptg000002l:250563-251206"
"5364" "lncRNA_5364" "ptg000002l:297961-298356"
"5365" "lncRNA_5365" "ptg000002l:420924-421965"
"5366" "lncRNA_5366" "ptg000002l:432472-432921"
"5367" "lncRNA_5367" "ptg000002l:434622-435233"
"5368" "lncRNA_5368" "ptg000002l:442013-442503"
"5369" "lncRNA_5369" "ptg000002l:464115-464351"
"5370" "lncRNA_5370" "ptg000002l:465443-465986"
"5371" "lncRNA_5371" "ptg000002l:633636-634409"
"5372" "lncRNA_5372" "ptg000002l:714598-715549"
"5373" "lncRNA_5373" "ptg000002l:729140-729503"
"5374" "lncRNA_5374" "ptg000002l:739974-741722"
"5375" "lncRNA_5375" "ptg000002l:769030-769653"
"5376" "lncRNA_5376" "ptg000002l:800452-801218"
"5377" "lncRNA_5377" "ptg000002l:1014596-1016168"
"5378" "lncRNA_5378" "ptg000002l:1021379-1022721"
"5379" "lncRNA_5379" "ptg000002l:1072131-1073933"
"5380" "lncRNA_5380" "ptg000002l:1077549-1078487"
"5381" "lncRNA_5381" "ptg000002l:1091536-1091787"
"5382" "lncRNA_5382" "ptg000002l:1093548-1095147"
"5383" "lncRNA_5383" "ptg000002l:1100273-1101674"
"5384" "lncRNA_5384" "ptg000002l:1106293-1106554"
"5385" "lncRNA_5385" "ptg000002l:1147980-1148203"
"5386" "lncRNA_5386" "ptg000002l:1179081-1179744"
"5387" "lncRNA_5387" "ptg000002l:1182662-1183018"
"5388" "lncRNA_5388" "ptg000002l:1226682-1227298"
"5389" "lncRNA_5389" "ptg000002l:1250626-1250941"
"5390" "lncRNA_5390" "ptg000002l:1253598-1254215"
"5391" "lncRNA_5391" "ptg000002l:1266120-1266358"
"5392" "lncRNA_5392" "ptg000002l:1337421-1337657"
"5393" "lncRNA_5393" "ptg000002l:1356103-1357100"
"5394" "lncRNA_5394" "ptg000002l:1383382-1383717"
"5395" "lncRNA_5395" "ptg000002l:1391330-1391760"
"5396" "lncRNA_5396" "ptg000002l:1399070-1399389"
"5397" "lncRNA_5397" "ptg000002l:1400596-1400832"
"5398" "lncRNA_5398" "ptg000002l:1435876-1440857"
"5399" "lncRNA_5399" "ptg000002l:1485287-1485702"
"5400" "lncRNA_5400" "ptg000002l:1500849-1501214"
"5401" "lncRNA_5401" "ptg000002l:1501792-1502600"
"5402" "lncRNA_5402" "ptg000002l:1736458-1737965"
"5403" "lncRNA_5403" "ptg000002l:1740565-1740851"
"5404" "lncRNA_5404" "ptg000002l:1762298-1762878"
"5405" "lncRNA_5405" "ptg000002l:1765750-1769093"
"5406" "lncRNA_5406" "ptg000002l:1774690-1774929"
"5407" "lncRNA_5407" "ptg000002l:1834273-1835287"
"5408" "lncRNA_5408" "ptg000002l:1895521-1898169"
"5409" "lncRNA_5409" "ptg000002l:1919780-1920277"
"5410" "lncRNA_5410" "ptg000002l:1922986-1924213"
"5411" "lncRNA_5411" "ptg000002l:1958831-1959179"
"5412" "lncRNA_5412" "ptg000002l:1977811-1979971"
"5413" "lncRNA_5413" "ptg000002l:2020779-2021391"
"5414" "lncRNA_5414" "ptg000002l:2033820-2034350"
"5415" "lncRNA_5415" "ptg000002l:2050389-2052003"
"5416" "lncRNA_5416" "ptg000002l:2075896-2076720"
"5417" "lncRNA_5417" "ptg000002l:2105366-2105744"
"5418" "lncRNA_5418" "ptg000002l:2106248-2106509"
"5419" "lncRNA_5419" "ptg000002l:2106752-2107388"
"5420" "lncRNA_5420" "ptg000002l:2108413-2109838"
"5421" "lncRNA_5421" "ptg000002l:2123008-2123215"
"5422" "lncRNA_5422" "ptg000002l:2127553-2127865"
"5423" "lncRNA_5423" "ptg000002l:2131018-2131437"
"5424" "lncRNA_5424" "ptg000002l:2139469-2139778"
"5425" "lncRNA_5425" "ptg000002l:2149489-2149706"
"5426" "lncRNA_5426" "ptg000002l:2153140-2153389"
"5427" "lncRNA_5427" "ptg000002l:2161491-2162138"
"5428" "lncRNA_5428" "ptg000002l:2164319-2164570"
"5429" "lncRNA_5429" "ptg000002l:2197582-2198002"
"5430" "lncRNA_5430" "ptg000002l:2209380-2209913"
"5431" "lncRNA_5431" "ptg000002l:2214440-2215002"
"5432" "lncRNA_5432" "ptg000002l:2266177-2266768"
"5433" "lncRNA_5433" "ptg000002l:2314815-2315280"
"5434" "lncRNA_5434" "ptg000002l:2318100-2318638"
"5435" "lncRNA_5435" "ptg000002l:2329617-2329859"
"5436" "lncRNA_5436" "ptg000002l:2365124-2365668"
"5437" "lncRNA_5437" "ptg000002l:2367560-2368618"
"5438" "lncRNA_5438" "ptg000002l:2404769-2405078"
"5439" "lncRNA_5439" "ptg000002l:2406316-2407136"
"5440" "lncRNA_5440" "ptg000002l:2407753-2408506"
"5441" "lncRNA_5441" "ptg000002l:2433479-2434096"
"5442" "lncRNA_5442" "ptg000002l:2434781-2434990"
"5443" "lncRNA_5443" "ptg000002l:2466962-2467259"
"5444" "lncRNA_5444" "ptg000002l:2499644-2500222"
"5445" "lncRNA_5445" "ptg000002l:2534203-2534452"
"5446" "lncRNA_5446" "ptg000002l:2537669-2538566"
"5447" "lncRNA_5447" "ptg000002l:2595303-2595801"
"5448" "lncRNA_5448" "ptg000002l:2630805-2632043"
"5449" "lncRNA_5449" "ptg000002l:2633703-2634001"
"5450" "lncRNA_5450" "ptg000002l:2641393-2641704"
"5451" "lncRNA_5451" "ptg000002l:2642784-2643607"
"5452" "lncRNA_5452" "ptg000002l:2654977-2655804"
"5453" "lncRNA_5453" "ptg000002l:2679243-2679585"
"5454" "lncRNA_5454" "ptg000002l:2684410-2685105"
"5455" "lncRNA_5455" "ptg000002l:2701178-2701587"
"5456" "lncRNA_5456" "ptg000002l:2702747-2703166"
"5457" "lncRNA_5457" "ptg000002l:2709077-2709385"
"5458" "lncRNA_5458" "ptg000002l:2713949-2714376"
"5459" "lncRNA_5459" "ptg000002l:2733785-2734002"
"5460" "lncRNA_5460" "ptg000002l:2781085-2781317"
"5461" "lncRNA_5461" "ptg000002l:2781956-2782350"
"5462" "lncRNA_5462" "ptg000002l:2789810-2790166"
"5463" "lncRNA_5463" "ptg000002l:2795004-2795222"
"5464" "lncRNA_5464" "ptg000002l:2798004-2798238"
"5465" "lncRNA_5465" "ptg000002l:2813019-2813253"
"5466" "lncRNA_5466" "ptg000002l:2856062-2856687"
"5467" "lncRNA_5467" "ptg000002l:2861213-2861981"
"5468" "lncRNA_5468" "ptg000002l:2882712-2883101"
"5469" "lncRNA_5469" "ptg000002l:2890113-2890376"
"5470" "lncRNA_5470" "ptg000002l:2920595-2920815"
"5471" "lncRNA_5471" "ptg000002l:2925993-2926461"
"5472" "lncRNA_5472" "ptg000002l:2939422-2939756"
"5473" "lncRNA_5473" "ptg000002l:3023203-3023637"
"5474" "lncRNA_5474" "ptg000002l:3033245-3034348"
"5475" "lncRNA_5475" "ptg000002l:3037188-3038039"
"5476" "lncRNA_5476" "ptg000002l:3041355-3041843"
"5477" "lncRNA_5477" "ptg000002l:3061462-3062144"
"5478" "lncRNA_5478" "ptg000002l:3064013-3064734"
"5479" "lncRNA_5479" "ptg000002l:3072043-3072552"
"5480" "lncRNA_5480" "ptg000002l:3074134-3074416"
"5481" "lncRNA_5481" "ptg000002l:3076436-3076639"
"5482" "lncRNA_5482" "ptg000002l:3084998-3085440"
"5483" "lncRNA_5483" "ptg000002l:3085933-3086469"
"5484" "lncRNA_5484" "ptg000002l:3111370-3112125"
"5485" "lncRNA_5485" "ptg000002l:3117341-3117569"
"5486" "lncRNA_5486" "ptg000002l:3131794-3132102"
"5487" "lncRNA_5487" "ptg000002l:3132902-3133364"
"5488" "lncRNA_5488" "ptg000002l:3135995-3136291"
"5489" "lncRNA_5489" "ptg000002l:3137880-3138092"
"5490" "lncRNA_5490" "ptg000002l:3138874-3139121"
"5491" "lncRNA_5491" "ptg000002l:3156053-3157616"
"5492" "lncRNA_5492" "ptg000002l:3183965-3184183"
"5493" "lncRNA_5493" "ptg000002l:3198744-3198964"
"5494" "lncRNA_5494" "ptg000002l:3201759-3201972"
"5495" "lncRNA_5495" "ptg000002l:3209281-3210082"
"5496" "lncRNA_5496" "ptg000002l:3248824-3249312"
"5497" "lncRNA_5497" "ptg000002l:3250501-3250866"
"5498" "lncRNA_5498" "ptg000002l:3351449-3352591"
"5499" "lncRNA_5499" "ptg000002l:3353265-3353539"
"5500" "lncRNA_5500" "ptg000002l:3391042-3393287"
"5501" "lncRNA_5501" "ptg000002l:3460138-3460557"
"5502" "lncRNA_5502" "ptg000002l:3526406-3526726"
"5503" "lncRNA_5503" "ptg000002l:3678185-3678485"
"5504" "lncRNA_5504" "ptg000002l:3679227-3679473"
"5505" "lncRNA_5505" "ptg000002l:3696512-3696751"
"5506" "lncRNA_5506" "ptg000002l:3713468-3713703"
"5507" "lncRNA_5507" "ptg000002l:3740082-3740477"
"5508" "lncRNA_5508" "ptg000002l:3767638-3767884"
"5509" "lncRNA_5509" "ptg000002l:3815227-3815555"
"5510" "lncRNA_5510" "ptg000002l:3843415-3844533"
"5511" "lncRNA_5511" "ptg000002l:3846586-3847862"
"5512" "lncRNA_5512" "ptg000002l:3848367-3848588"
"5513" "lncRNA_5513" "ptg000002l:3848873-3849140"
"5514" "lncRNA_5514" "ptg000002l:3897722-3897947"
"5515" "lncRNA_5515" "ptg000002l:3909058-3909321"
"5516" "lncRNA_5516" "ptg000002l:3912033-3912362"
"5517" "lncRNA_5517" "ptg000002l:3912834-3913482"
"5518" "lncRNA_5518" "ptg000002l:3914154-3914625"
"5519" "lncRNA_5519" "ptg000002l:3915393-3915790"
"5520" "lncRNA_5520" "ptg000002l:3931652-3931939"
"5521" "lncRNA_5521" "ptg000002l:3935298-3935894"
"5522" "lncRNA_5522" "ptg000002l:3951862-3952662"
"5523" "lncRNA_5523" "ptg000002l:3955219-3955560"
"5524" "lncRNA_5524" "ptg000002l:3957198-3957617"
"5525" "lncRNA_5525" "ptg000002l:3958784-3959206"
"5526" "lncRNA_5526" "ptg000002l:3968386-3969234"
"5527" "lncRNA_5527" "ptg000002l:3972381-3973666"
"5528" "lncRNA_5528" "ptg000002l:3987637-3987987"
"5529" "lncRNA_5529" "ptg000002l:3988558-3989166"
"5530" "lncRNA_5530" "ptg000002l:3997980-3998280"
"5531" "lncRNA_5531" "ptg000002l:4004574-4004847"
"5532" "lncRNA_5532" "ptg000002l:4011964-4012447"
"5533" "lncRNA_5533" "ptg000002l:4077659-4078720"
"5534" "lncRNA_5534" "ptg000002l:4145102-4145367"
"5535" "lncRNA_5535" "ptg000002l:4159597-4160457"
"5536" "lncRNA_5536" "ptg000002l:4166978-4168184"
"5537" "lncRNA_5537" "ptg000002l:4210553-4210765"
"5538" "lncRNA_5538" "ptg000002l:4211041-4211335"
"5539" "lncRNA_5539" "ptg000002l:4232071-4232456"
"5540" "lncRNA_5540" "ptg000002l:4255570-4255776"
"5541" "lncRNA_5541" "ptg000002l:4336079-4336406"
"5542" "lncRNA_5542" "ptg000002l:4407759-4408226"
"5543" "lncRNA_5543" "ptg000002l:4461313-4461806"
"5544" "lncRNA_5544" "ptg000002l:4527815-4528102"
"5545" "lncRNA_5545" "ptg000002l:4536688-4536934"
"5546" "lncRNA_5546" "ptg000002l:4665850-4666393"
"5547" "lncRNA_5547" "ptg000002l:4667831-4669782"
"5548" "lncRNA_5548" "ptg000002l:4673082-4673361"
"5549" "lncRNA_5549" "ptg000002l:4961631-4961846"
"5550" "lncRNA_5550" "ptg000002l:4996380-4997002"
"5551" "lncRNA_5551" "ptg000002l:4997574-4998363"
"5552" "lncRNA_5552" "ptg000002l:5011077-5011597"
"5553" "lncRNA_5553" "ptg000002l:5052316-5053177"
"5554" "lncRNA_5554" "ptg000002l:5054020-5054752"
"5555" "lncRNA_5555" "ptg000002l:5076908-5077504"
"5556" "lncRNA_5556" "ptg000002l:5167053-5167362"
"5557" "lncRNA_5557" "ptg000002l:5234830-5235366"
"5558" "lncRNA_5558" "ptg000002l:5286753-5289433"
"5559" "lncRNA_5559" "ptg000002l:5290273-5290512"
"5560" "lncRNA_5560" "ptg000002l:5410255-5410532"
"5561" "lncRNA_5561" "ptg000002l:5411742-5412088"
"5562" "lncRNA_5562" "ptg000002l:5416221-5417647"
"5563" "lncRNA_5563" "ptg000002l:5455181-5456594"
"5564" "lncRNA_5564" "ptg000002l:5465259-5465914"
"5565" "lncRNA_5565" "ptg000002l:5590048-5590888"
"5566" "lncRNA_5566" "ptg000002l:5666920-5667403"
"5567" "lncRNA_5567" "ptg000002l:5669283-5669886"
"5568" "lncRNA_5568" "ptg000002l:5753077-5753279"
"5569" "lncRNA_5569" "ptg000002l:5755085-5755294"
"5570" "lncRNA_5570" "ptg000002l:5773619-5775170"
"5571" "lncRNA_5571" "ptg000002l:5803729-5804820"
"5572" "lncRNA_5572" "ptg000002l:5807455-5807656"
"5573" "lncRNA_5573" "ptg000002l:5808291-5808565"
"5574" "lncRNA_5574" "ptg000002l:5810737-5811257"
"5575" "lncRNA_5575" "ptg000002l:5848813-5850786"
"5576" "lncRNA_5576" "ptg000002l:5855230-5855951"
"5577" "lncRNA_5577" "ptg000002l:5857425-5857895"
"5578" "lncRNA_5578" "ptg000002l:5862223-5862754"
"5579" "lncRNA_5579" "ptg000002l:5872081-5872568"
"5580" "lncRNA_5580" "ptg000002l:5917124-5917681"
"5581" "lncRNA_5581" "ptg000002l:5955062-5955344"
"5582" "lncRNA_5582" "ptg000002l:6114657-6114881"
"5583" "lncRNA_5583" "ptg000002l:6142990-6144057"
"5584" "lncRNA_5584" "ptg000002l:6162987-6163955"
"5585" "lncRNA_5585" "ptg000002l:6175128-6176004"
"5586" "lncRNA_5586" "ptg000002l:6300327-6302472"
"5587" "lncRNA_5587" "ptg000002l:6302687-6303775"
"5588" "lncRNA_5588" "ptg000002l:6306196-6306787"
"5589" "lncRNA_5589" "ptg000002l:6307383-6308027"
"5590" "lncRNA_5590" "ptg000002l:6352255-6352929"
"5591" "lncRNA_5591" "ptg000002l:6354558-6356143"
"5592" "lncRNA_5592" "ptg000002l:6367654-6370192"
"5593" "lncRNA_5593" "ptg000002l:6438717-6439826"
"5594" "lncRNA_5594" "ptg000002l:6454786-6456190"
"5595" "lncRNA_5595" "ptg000002l:6464242-6464643"
"5596" "lncRNA_5596" "ptg000002l:6466408-6467015"
"5597" "lncRNA_5597" "ptg000002l:6523816-6524067"
"5598" "lncRNA_5598" "ptg000002l:6658333-6659857"
"5599" "lncRNA_5599" "ptg000002l:6680282-6681198"
"5600" "lncRNA_5600" "ptg000002l:6695851-6697909"
"5601" "lncRNA_5601" "ptg000002l:6767318-6768330"
"5602" "lncRNA_5602" "ptg000002l:6798267-6800769"
"5603" "lncRNA_5603" "ptg000002l:6803801-6804050"
"5604" "lncRNA_5604" "ptg000002l:6845125-6845971"
"5605" "lncRNA_5605" "ptg000002l:7048051-7048264"
"5606" "lncRNA_5606" "ptg000002l:7088200-7088624"
"5607" "lncRNA_5607" "ptg000002l:7135671-7137754"
"5608" "lncRNA_5608" "ptg000002l:7312299-7312599"
"5609" "lncRNA_5609" "ptg000002l:7378391-7378694"
"5610" "lncRNA_5610" "ptg000002l:7613595-7613993"
"5611" "lncRNA_5611" "ptg000002l:7620210-7620716"
"5612" "lncRNA_5612" "ptg000002l:7636852-7637481"
"5613" "lncRNA_5613" "ptg000002l:7750017-7750769"
"5614" "lncRNA_5614" "ptg000002l:7793912-7794428"
"5615" "lncRNA_5615" "ptg000002l:7831483-7831978"
"5616" "lncRNA_5616" "ptg000002l:7887017-7887250"
"5617" "lncRNA_5617" "ptg000002l:7975717-7976520"
"5618" "lncRNA_5618" "ptg000002l:7995493-7995821"
"5619" "lncRNA_5619" "ptg000002l:8038134-8039667"
"5620" "lncRNA_5620" "ptg000002l:8040564-8041348"
"5621" "lncRNA_5621" "ptg000002l:8048849-8049699"
"5622" "lncRNA_5622" "ptg000002l:8145482-8145850"
"5623" "lncRNA_5623" "ptg000002l:8154750-8155022"
"5624" "lncRNA_5624" "ptg000002l:8229712-8230680"
"5625" "lncRNA_5625" "ptg000002l:8355556-8357362"
"5626" "lncRNA_5626" "ptg000002l:8357725-8358064"
"5627" "lncRNA_5627" "ptg000002l:8360594-8361097"
"5628" "lncRNA_5628" "ptg000002l:8361385-8361698"
"5629" "lncRNA_5629" "ptg000002l:8362562-8364237"
"5630" "lncRNA_5630" "ptg000002l:8367588-8368727"
"5631" "lncRNA_5631" "ptg000002l:8381210-8382808"
"5632" "lncRNA_5632" "ptg000002l:8393242-8393990"
"5633" "lncRNA_5633" "ptg000002l:8399523-8400279"
"5634" "lncRNA_5634" "ptg000002l:8415473-8415821"
"5635" "lncRNA_5635" "ptg000002l:8428397-8429252"
"5636" "lncRNA_5636" "ptg000002l:8497671-8498018"
"5637" "lncRNA_5637" "ptg000002l:8537945-8538164"
"5638" "lncRNA_5638" "ptg000002l:8538649-8538906"
"5639" "lncRNA_5639" "ptg000002l:8541088-8541323"
"5640" "lncRNA_5640" "ptg000002l:8542986-8544079"
"5641" "lncRNA_5641" "ptg000002l:8550784-8550990"
"5642" "lncRNA_5642" "ptg000002l:8600122-8600367"
"5643" "lncRNA_5643" "ptg000002l:8606915-8607197"
"5644" "lncRNA_5644" "ptg000002l:8632737-8632979"
"5645" "lncRNA_5645" "ptg000002l:8638934-8639989"
"5646" "lncRNA_5646" "ptg000002l:8680785-8681123"
"5647" "lncRNA_5647" "ptg000002l:8684220-8685134"
"5648" "lncRNA_5648" "ptg000002l:8692838-8693993"
"5649" "lncRNA_5649" "ptg000002l:8732874-8734036"
"5650" "lncRNA_5650" "ptg000002l:8748091-8749889"
"5651" "lncRNA_5651" "ptg000002l:8772782-8772985"
"5652" "lncRNA_5652" "ptg000002l:8781010-8781379"
"5653" "lncRNA_5653" "ptg000002l:8795458-8796023"
"5654" "lncRNA_5654" "ptg000002l:8796879-8797276"
"5655" "lncRNA_5655" "ptg000002l:8810109-8810493"
"5656" "lncRNA_5656" "ptg000002l:8811397-8811598"
"5657" "lncRNA_5657" "ptg000002l:8816142-8816490"
"5658" "lncRNA_5658" "ptg000002l:8833942-8834174"
"5659" "lncRNA_5659" "ptg000002l:8838325-8838620"
"5660" "lncRNA_5660" "ptg000002l:8848280-8848592"
"5661" "lncRNA_5661" "ptg000002l:8881433-8881661"
"5662" "lncRNA_5662" "ptg000002l:8882010-8882481"
"5663" "lncRNA_5663" "ptg000002l:8906259-8906732"
"5664" "lncRNA_5664" "ptg000002l:8912386-8914096"
"5665" "lncRNA_5665" "ptg000002l:8914501-8914879"
"5666" "lncRNA_5666" "ptg000002l:8919303-8919880"
"5667" "lncRNA_5667" "ptg000002l:8920531-8920877"
"5668" "lncRNA_5668" "ptg000002l:8924243-8924575"
"5669" "lncRNA_5669" "ptg000002l:9172134-9172511"
"5670" "lncRNA_5670" "ptg000002l:9173521-9174176"
"5671" "lncRNA_5671" "ptg000002l:9185453-9185829"
"5672" "lncRNA_5672" "ptg000002l:9209604-9210190"
"5673" "lncRNA_5673" "ptg000002l:9217681-9218470"
"5674" "lncRNA_5674" "ptg000002l:9289372-9290140"
"5675" "lncRNA_5675" "ptg000002l:9291211-9291611"
"5676" "lncRNA_5676" "ptg000002l:9342766-9343011"
"5677" "lncRNA_5677" "ptg000002l:9479329-9480736"
"5678" "lncRNA_5678" "ptg000002l:9500912-9501550"
"5679" "lncRNA_5679" "ptg000002l:9564363-9564615"
"5680" "lncRNA_5680" "ptg000002l:9591381-9591650"
"5681" "lncRNA_5681" "ptg000002l:9594377-9594775"
"5682" "lncRNA_5682" "ptg000002l:9602145-9602827"
"5683" "lncRNA_5683" "ptg000002l:9755455-9755809"
"5684" "lncRNA_5684" "ptg000002l:9797249-9797939"
"5685" "lncRNA_5685" "ptg000002l:9950788-9951511"
"5686" "lncRNA_5686" "ptg000002l:9951788-9952411"
"5687" "lncRNA_5687" "ptg000002l:9953722-9954499"
"5688" "lncRNA_5688" "ptg000002l:10074642-10074884"
"5689" "lncRNA_5689" "ptg000002l:10080696-10081076"
"5690" "lncRNA_5690" "ptg000002l:10122319-10122540"
"5691" "lncRNA_5691" "ptg000002l:10123974-10124429"
"5692" "lncRNA_5692" "ptg000002l:10157162-10157384"
"5693" "lncRNA_5693" "ptg000002l:10212072-10212610"
"5694" "lncRNA_5694" "ptg000002l:10221305-10221874"
"5695" "lncRNA_5695" "ptg000002l:10222619-10222821"
"5696" "lncRNA_5696" "ptg000002l:10249759-10250281"
"5697" "lncRNA_5697" "ptg000002l:10253643-10254145"
"5698" "lncRNA_5698" "ptg000002l:10285630-10285906"
"5699" "lncRNA_5699" "ptg000002l:10300622-10300925"
"5700" "lncRNA_5700" "ptg000002l:10303763-10304230"
"5701" "lncRNA_5701" "ptg000002l:10339789-10340053"
"5702" "lncRNA_5702" "ptg000002l:10350163-10350477"
"5703" "lncRNA_5703" "ptg000002l:10457651-10458014"
"5704" "lncRNA_5704" "ptg000002l:10483524-10483752"
"5705" "lncRNA_5705" "ptg000002l:10484521-10485868"
"5706" "lncRNA_5706" "ptg000002l:10502617-10503046"
"5707" "lncRNA_5707" "ptg000002l:10506045-10506760"
"5708" "lncRNA_5708" "ptg000002l:10664916-10665332"
"5709" "lncRNA_5709" "ptg000002l:10674113-10674925"
"5710" "lncRNA_5710" "ptg000002l:10695391-10696221"
"5711" "lncRNA_5711" "ptg000002l:10873311-10874233"
"5712" "lncRNA_5712" "ptg000002l:10923989-10925246"
"5713" "lncRNA_5713" "ptg000002l:11100520-11101762"
"5714" "lncRNA_5714" "ptg000002l:11227091-11227743"
"5715" "lncRNA_5715" "ptg000002l:11251904-11252209"
"5716" "lncRNA_5716" "ptg000002l:11281229-11282056"
"5717" "lncRNA_5717" "ptg000002l:11283187-11283390"
"5718" "lncRNA_5718" "ptg000002l:11572512-11576517"
"5719" "lncRNA_5719" "ptg000002l:11579502-11580216"
"5720" "lncRNA_5720" "ptg000002l:11786804-11787649"
"5721" "lncRNA_5721" "ptg000002l:11788574-11789612"
"5722" "lncRNA_5722" "ptg000002l:11789941-11790801"
"5723" "lncRNA_5723" "ptg000002l:11794770-11795382"
"5724" "lncRNA_5724" "ptg000002l:11808174-11808457"
"5725" "lncRNA_5725" "ptg000002l:11810200-11810816"
"5726" "lncRNA_5726" "ptg000002l:11811538-11812064"
"5727" "lncRNA_5727" "ptg000002l:11876393-11876779"
"5728" "lncRNA_5728" "ptg000002l:11878015-11878492"
"5729" "lncRNA_5729" "ptg000002l:11885267-11885966"
"5730" "lncRNA_5730" "ptg000002l:11891493-11891712"
"5731" "lncRNA_5731" "ptg000002l:11896329-11896825"
"5732" "lncRNA_5732" "ptg000002l:11899623-11900141"
"5733" "lncRNA_5733" "ptg000002l:11900702-11901717"
"5734" "lncRNA_5734" "ptg000002l:11905523-11906406"
"5735" "lncRNA_5735" "ptg000002l:11916848-11918129"
"5736" "lncRNA_5736" "ptg000002l:11965042-11965639"
"5737" "lncRNA_5737" "ptg000002l:11999529-12000542"
"5738" "lncRNA_5738" "ptg000002l:12018829-12019147"
"5739" "lncRNA_5739" "ptg000002l:12033914-12034209"
"5740" "lncRNA_5740" "ptg000002l:12034686-12035888"
"5741" "lncRNA_5741" "ptg000002l:12069973-12070527"
"5742" "lncRNA_5742" "ptg000002l:12073806-12074967"
"5743" "lncRNA_5743" "ptg000002l:12080373-12081245"
"5744" "lncRNA_5744" "ptg000002l:12084423-12085009"
"5745" "lncRNA_5745" "ptg000002l:12154852-12155316"
"5746" "lncRNA_5746" "ptg000002l:12157190-12157489"
"5747" "lncRNA_5747" "ptg000002l:12219906-12220462"
"5748" "lncRNA_5748" "ptg000002l:12221179-12221486"
"5749" "lncRNA_5749" "ptg000002l:12460562-12461161"
"5750" "lncRNA_5750" "ptg000002l:12461799-12462016"
"5751" "lncRNA_5751" "ptg000002l:12546975-12547411"
"5752" "lncRNA_5752" "ptg000002l:12553304-12553641"
"5753" "lncRNA_5753" "ptg000002l:12615579-12616661"
"5754" "lncRNA_5754" "ptg000002l:12747288-12748061"
"5755" "lncRNA_5755" "ptg000002l:12749285-12749491"
"5756" "lncRNA_5756" "ptg000002l:12750749-12751046"
"5757" "lncRNA_5757" "ptg000002l:12878287-12878526"
"5758" "lncRNA_5758" "ptg000002l:12930001-12930247"
"5759" "lncRNA_5759" "ptg000002l:12980970-12981195"
"5760" "lncRNA_5760" "ptg000002l:12992063-12992742"
"5761" "lncRNA_5761" "ptg000002l:12999966-13000193"
"5762" "lncRNA_5762" "ptg000002l:13000472-13000705"
"5763" "lncRNA_5763" "ptg000002l:13008382-13009458"
"5764" "lncRNA_5764" "ptg000002l:13018407-13018950"
"5765" "lncRNA_5765" "ptg000002l:13042203-13043501"
"5766" "lncRNA_5766" "ptg000002l:13043788-13044374"
"5767" "lncRNA_5767" "ptg000002l:13044984-13045500"
"5768" "lncRNA_5768" "ptg000002l:13108670-13109142"
"5769" "lncRNA_5769" "ptg000002l:13109403-13109683"
"5770" "lncRNA_5770" "ptg000002l:13142558-13142811"
"5771" "lncRNA_5771" "ptg000002l:13143149-13143397"
"5772" "lncRNA_5772" "ptg000002l:13154835-13155332"
"5773" "lncRNA_5773" "ptg000002l:13164945-13165382"
"5774" "lncRNA_5774" "ptg000002l:13174006-13174409"
"5775" "lncRNA_5775" "ptg000002l:13193811-13194491"
"5776" "lncRNA_5776" "ptg000002l:13202680-13202931"
"5777" "lncRNA_5777" "ptg000002l:13254229-13254440"
"5778" "lncRNA_5778" "ptg000002l:13259456-13259746"
"5779" "lncRNA_5779" "ptg000002l:13285482-13286129"
