,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
528,peve-mir-novel-39,Peve_00032506,CDS,Peve_00032506;2 18;15352 15373,-20.87,16,75.00%,87.50%,-0.999036126103867,0.999036126103867,-1,0.02795375278729
529,peve-mir-novel-39,Peve_00032517,CDS,Peve_00032517;2 19;21584 21605,-20.07,18,77.78%,83.33%,0.999599545379435,0.999599545379435,1,0.0180171572637455
530,peve-mir-novel-39,Peve_00032682,CDS,Peve_00032682;2 21;33923 33945,-21.87,20,70.00%,80.00%,0.999628088147808,0.999628088147808,1,0.0173631529557996
531,peve-mir-novel-39,Peve_00032828,CDS,Peve_00032828;2 21;4159 4180,-20.8,20,60.00%,80.00%,0.999988003727036,0.999988003727036,1,0.00311830595838265
532,peve-mir-novel-39,Peve_00032838,CDS,Peve_00032838;2 20;3873 3897,-20.67,21,57.14%,80.95%,0.998122190167769,0.998122190167769,1,0.039020147682088
533,peve-mir-novel-39,Peve_00032861,CDS,Peve_00032861;2 21;2014 2035,-28.74,19,78.95%,94.74%,0.997807072719316,0.997807072719316,1,0.0421683523975289
534,peve-mir-novel-39,Peve_00033060,CDS,Peve_00033060;2 21;2289 2311,-20.35,20,65.00%,70.00%,0.9990684077698,0.9990684077698,1,0.0274815846094019
535,peve-mir-novel-39,Peve_00033299,CDS,Peve_00033299;2 19;13349 13370,-20.45,17,70.59%,88.24%,0.998005749759204,0.998005749759204,1,0.0402121365010448
536,peve-mir-novel-39,Peve_00034184,CDS,Peve_00034184;2 17;1852 1875,-20.95,17,82.35%,88.24%,-0.999828291583492,0.999828291583492,-1,0.0117976939825935
537,peve-mir-novel-39,Peve_00034279,CDS,Peve_00034279;2 18;2773 2795,-20.47,17,70.59%,88.24%,-0.998798423387131,0.998798423387131,-1,0.031211479105201
538,peve-mir-novel-39,Peve_00034941,CDS,Peve_00034941;2 11;50 71,-21.06,9,100.00%,100.00%,0.999365959883862,0.999365959883862,1,0.0226713007702915
539,peve-mir-novel-39,Peve_00035307,CDS,Peve_00035307;2 21;9461 9485,-21.46,22,63.64%,77.27%,0.999619556547579,0.999619556547579,1,0.0175611902362094
540,peve-mir-novel-39,Peve_00035821,CDS,Peve_00035821;2 19;17209 17231,-20.59,18,72.22%,83.33%,0.999361810020579,0.999361810020579,1,0.0227453807293251
541,peve-mir-novel-39,Peve_00035821,CDS,Peve_00035821;2 19;17584 17606,-20.59,18,72.22%,83.33%,0.999361810020579,0.999361810020579,1,0.0227453807293251
542,peve-mir-novel-39,Peve_00035885,CDS,Peve_00035885;2 15;7295 7315,-21.49,13,92.31%,92.31%,0.997398092984475,0.997398092984475,1,0.0459341006789982
543,peve-mir-novel-39,Peve_00036426,CDS,Peve_00036426;2 21;2095 2118,-23.37,21,71.43%,80.95%,-0.999557126167793,0.999557126167793,-1,0.0189474670428339
544,peve-mir-novel-39,Peve_00036514,CDS,Peve_00036514;2 21;36348 36368,-21.63,19,68.42%,89.47%,0.99802220152848,0.99802220152848,1,0.0400458710105364
545,peve-mir-novel-39,Peve_00036864,CDS,Peve_00036864;2 21;7781 7804,-24.52,21,66.67%,80.95%,0.999926519877196,0.999926519877196,1,0.00771760802126556
546,peve-mir-novel-39,Peve_00037061,CDS,Peve_00037061;2 21;3728 3749,-20.45,19,63.16%,73.68%,-0.999649545771953,0.999649545771953,-1,0.0168547943103946
547,peve-mir-novel-39,Peve_00036941,CDS,Peve_00036941;2 21;25975 25996,-22.17,19,63.16%,84.21%,0.997625825176949,0.997625825176949,1,0.043877050934988
548,peve-mir-novel-39,Peve_00038239,CDS,Peve_00038239;2 21;44193 44215,-21.88,20,65.00%,85.00%,0.999697706867341,0.999697706867341,1,0.0156538151958382
549,peve-mir-novel-39,Peve_00038670,CDS,Peve_00038670;2 21;14706 14726,-21.23,19,84.21%,84.21%,0.998301344116502,0.998301344116502,1,0.0371115693761464
550,peve-mir-novel-39,Peve_00038927,CDS,Peve_00038927;2 21;4173 4193,-23.11,19,68.42%,73.68%,0.998051613088915,0.998051613088915,1,0.0397469000009701
551,peve-mir-novel-39,Peve_00039096,CDS,Peve_00039096;2 21;11407 11430,-20.27,21,61.90%,71.43%,0.997430536559693,0.997430536559693,1,0.0456466991605926
552,peve-mir-novel-39,Peve_00039096,CDS,Peve_00039096;2 19;10181 10205,-21.92,20,75.00%,80.00%,0.997430536559693,0.997430536559693,1,0.0456466991605926
553,peve-mir-novel-39,Peve_00039063,CDS,Peve_00039063;2 18;3680 3701,-21.98,16,75.00%,87.50%,0.997105325686941,0.997105325686941,1,0.0484506705316052
554,peve-mir-novel-39,Peve_00039669,CDS,Peve_00039669;2 21;7339 7360,-23.34,20,75.00%,80.00%,0.998598356942047,0.998598356942047,1,0.0337104520372765
555,peve-mir-novel-39,Peve_00039735,CDS,Peve_00039735;2 19;3236 3257,-20.72,17,70.59%,76.47%,0.99963307893818,0.99963307893818,1,0.0172462517680552
556,peve-mir-novel-39,Peve_00039588,CDS,Peve_00039588;2 21;20366 20389,-23.56,21,71.43%,76.19%,0.998194007213558,0.998194007213558,1,0.0382664795011216
557,peve-mir-novel-39,Peve_00040141,CDS,Peve_00040141;2 21;1792 1819,-23.52,25,68.00%,72.00%,0.999981133900363,0.999981133900363,1,0.00391054119681501
558,peve-mir-novel-39,Peve_00040544,CDS,Peve_00040544;2 14;511 532,-20.96,12,83.33%,100.00%,0.999182752758358,0.999182752758358,1,0.0257395786957529
559,peve-mir-novel-39,Peve_00040758,CDS,Peve_00040758;2 21;2090 2112,-20.07,21,80.95%,80.95%,0.998547527735705,0.998547527735705,1,0.0343163924254722
560,peve-mir-novel-39,Peve_00041010,CDS,Peve_00041010;2 18;3922 3944,-20.38,17,64.71%,88.24%,0.997467141500268,0.997467141500268,1,0.045320249773458
561,peve-mir-novel-39,Peve_00041134,CDS,Peve_00041134;2 19;1420 1441,-26.05,17,76.47%,88.24%,0.999935504551868,0.999935504551868,1,0.00723039439541066
562,peve-mir-novel-39,Peve_00041037,CDS,Peve_00041037;2 21;7223 7249,-22.94,24,58.33%,79.17%,0.998942356327033,0.998942356327033,1,0.0292821589318241
563,peve-mir-novel-39,Peve_00041609,CDS,Peve_00041609;2 16;18149 18170,-23.12,14,85.71%,92.86%,0.99948661934441,0.99948661934441,1,0.020400154311116
564,peve-mir-novel-39,Peve_00041609,CDS,Peve_00041609;2 14;17708 17729,-25.08,12,100.00%,100.00%,0.99948661934441,0.99948661934441,1,0.020400154311116
565,peve-mir-novel-39,Peve_00042855,CDS,Peve_00042855;2 21;2837 2861,-21.98,22,63.64%,81.82%,0.999964675100817,0.999964675100817,1,0.00535102358037463
566,peve-mir-novel-39,Peve_00043472,CDS,Peve_00043472;2 21;10790 10808,-21.34,19,73.68%,84.21%,0.99728265353091,0.99728265353091,1,0.0469424791144549
567,peve-mir-novel-39,Peve_00044098,CDS,Peve_00044098;2 21;894 921,-24.5,25,68.00%,72.00%,0.998576798713468,0.998576798713468,1,0.0339687687471795
568,peve-mir-novel-39,Peve_00044098,CDS,Peve_00044098;2 21;8868 8891,-25.16,21,76.19%,76.19%,0.998576798713468,0.998576798713468,1,0.0339687687471795
569,peve-mir-novel-39,Peve_00044958,CDS,Peve_00044958;2 21;60845 60864,-20.08,19,78.95%,84.21%,0.999761494514925,0.999761494514925,1,0.0139044219501823
570,peve-mir-novel-39,Peve_00045103,CDS,Peve_00045103;2 21;5163 5189,-21.42,24,62.50%,75.00%,0.998442124139319,0.998442124139319,1,0.035540042458098
571,peve-mir-novel-40,Peve_00000772,CDS,Peve_00000772;2 20;20005 20032,-22.12,24,75.00%,75.00%,0.999952919799256,0.999952919799256,1,0.0061775458534996
572,peve-mir-novel-40,Peve_00001436,CDS,Peve_00001436;2 21;5552 5573,-20.31,19,78.95%,84.21%,0.998208024584781,0.998208024584781,1,0.0381176413484374
573,peve-mir-novel-40,Peve_00001435,CDS,Peve_00001435;2 21;30687 30708,-20.4,19,78.95%,78.95%,-0.99830812163304,0.99830812163304,-1,0.0370374381818108
574,peve-mir-novel-40,Peve_00002593,CDS,Peve_00002593;2 21;3152 3173,-22.24,19,68.42%,84.21%,-0.999856496315378,0.999856496315378,-1,0.0107852903355044
575,peve-mir-novel-40,Peve_00003572,CDS,Peve_00003572;2 20;20700 20721,-26.19,18,72.22%,94.44%,-0.999998761813949,0.999998761813949,-1,0.00100181635887822
576,peve-mir-novel-40,Peve_00004802,CDS,Peve_00004802;2 20;27314 27340,-25.08,23,65.22%,73.91%,-0.999895927074034,0.999895927074034,-1,0.00918475909477155
577,peve-mir-novel-40,Peve_00004802,CDS,Peve_00004802;2 20;23635 23658,-20.59,20,80.00%,85.00%,-0.999895927074034,0.999895927074034,-1,0.00918475909477155
578,peve-mir-novel-40,Peve_00006544,CDS,Peve_00006544;2 21;19985 20003,-21.95,19,73.68%,84.21%,0.999868704185365,0.999868704185365,1,0.0103163320854201
579,peve-mir-novel-40,Peve_00006587,CDS,Peve_00006587;2 21;68414 68434,-20.16,19,78.95%,78.95%,0.9994271673678,0.9994271673678,1,0.0215491294262711
580,peve-mir-novel-40,Peve_00007756,CDS,Peve_00007756;2 17;9966 9987,-20.13,15,73.33%,93.33%,0.999962448044095,0.999962448044095,1,0.00551712420276166
581,peve-mir-novel-40,Peve_00007756,CDS,Peve_00007756;2 16;2883 2904,-21.08,14,85.71%,92.86%,0.999962448044095,0.999962448044095,1,0.00551712420276166
582,peve-mir-novel-40,Peve_00007756,CDS,Peve_00007756;2 16;5654 5675,-21.08,14,85.71%,92.86%,0.999962448044095,0.999962448044095,1,0.00551712420276166
583,peve-mir-novel-40,Peve_00009508,CDS,Peve_00009508;2 20;7343 7371,-22.74,25,72.00%,72.00%,0.998612130404786,0.998612130404786,1,0.0335443741149563
584,peve-mir-novel-40,Peve_00010511,CDS,Peve_00010511;2 16;4284 4306,-20.1,15,80.00%,86.67%,0.999962448044095,0.999962448044095,1,0.00551712420276981
585,peve-mir-novel-40,Peve_00010711,CDS,Peve_00010711;2 16;2117 2139,-22.25,15,86.67%,93.33%,0.999962448044095,0.999962448044095,1,0.00551712420277797
586,peve-mir-novel-40,Peve_00011724,CDS,Peve_00011724;2 21;497 519,-20.09,20,75.00%,90.00%,0.999962448044095,0.999962448044095,1,0.00551712420276166
587,peve-mir-novel-40,Peve_00015124,CDS,Peve_00015124;2 19;9785 9808,-20.71,19,63.16%,78.95%,0.999962448044095,0.999962448044095,1,0.00551712420276166
588,peve-mir-novel-40,Peve_00013445,CDS,Peve_00013445;2 20;15909 15930,-20.48,18,83.33%,83.33%,0.999666874556682,0.999666874556682,1,0.0164327814720114
589,peve-mir-novel-40,Peve_00016793,CDS,Peve_00016793;2 15;2611 2632,-23.09,13,92.31%,100.00%,0.998844137775377,0.998844137775377,1,0.0306118796323651
590,peve-mir-novel-40,Peve_00016793,CDS,Peve_00016793;2 15;3294 3315,-23.09,13,92.31%,100.00%,0.998844137775377,0.998844137775377,1,0.0306118796323651
591,peve-mir-novel-40,Peve_00016830,CDS,Peve_00016830;2 21;7573 7595,-20.47,20,70.00%,85.00%,0.997788949392921,0.997788949392921,1,0.0423423068696936
592,peve-mir-novel-40,Peve_00017150,CDS,Peve_00017150;2 20;23994 24015,-20.69,19,68.42%,84.21%,-0.999275446346948,0.999275446346948,-1,0.0242357588178883
593,peve-mir-novel-40,Peve_00017150,CDS,Peve_00017150;2 20;26508 26529,-20.69,19,68.42%,84.21%,-0.999275446346948,0.999275446346948,-1,0.0242357588178883
594,peve-mir-novel-40,Peve_00017979,CDS,Peve_00017979;2 20;982 1003,-20.64,18,83.33%,88.89%,0.999962448044095,0.999962448044095,1,0.00551712420276166
595,peve-mir-novel-40,Peve_00018147,CDS,Peve_00018147;2 21;6571 6593,-27.24,20,80.00%,90.00%,-0.999981086743335,0.999981086743335,-1,0.00391542548647461
596,peve-mir-novel-40,Peve_00020543,CDS,Peve_00020543;2 15;12294 12316,-20.11,14,85.71%,85.71%,0.998432065435628,0.998432065435628,1,0.0356546230703885
597,peve-mir-novel-40,Peve_00021417,CDS,Peve_00021417;2 20;7907 7928,-20.38,18,83.33%,83.33%,-0.999791289095414,0.999791289095414,-1,0.0130069432315257
598,peve-mir-novel-40,Peve_00022083,CDS,Peve_00022083;2 21;4803 4826,-20.79,21,61.90%,76.19%,0.999962448044095,0.999962448044095,1,0.00551712420276166
599,peve-mir-novel-40,Peve_00022183,CDS,Peve_00022183;2 20;289 313,-21.98,22,63.64%,77.27%,-0.999945152530085,0.999945152530085,-1,0.00666769007808603
600,peve-mir-novel-40,Peve_00022723,CDS,Peve_00022723;2 13;20410 20432,-20.1,12,91.67%,91.67%,-0.999968633848047,0.999968633848047,-1,0.00504227905314111
601,peve-mir-novel-40,Peve_00022773,CDS,Peve_00022773;2 20;594 616,-24.15,19,84.21%,84.21%,0.999962448044095,0.999962448044095,1,0.00551712420276166
602,peve-mir-novel-40,Peve_00022762,CDS,Peve_00022762;2 19;618 643,-20.62,21,61.90%,71.43%,-0.999347892022002,0.999347892022002,-1,0.0229920915957954
603,peve-mir-novel-40,Peve_00023189,CDS,Peve_00023189;2 20;2807 2828,-20.06,18,72.22%,88.89%,-0.99980197200197,0.99980197200197,-1,0.0126696782625539
604,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;5946 5969,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
605,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6063 6086,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
606,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6296 6319,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
607,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6374 6397,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
608,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6413 6436,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
609,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6686 6709,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
610,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6803 6826,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
611,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;6881 6904,-20.42,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
612,peve-mir-novel-40,Peve_00024330,CDS,Peve_00024330;2 20;8206 8229,-20.75,20,65.00%,80.00%,0.998712895978614,0.998712895978614,1,0.0323034224717031
613,peve-mir-novel-40,Peve_00024485,CDS,Peve_00024485;2 18;6743 6765,-22.15,17,76.47%,88.24%,-0.998027654256883,0.998027654256883,-1,0.0399906121196841
614,peve-mir-novel-40,Peve_00024575,CDS,Peve_00024575;2 19;637 660,-22.42,19,78.95%,89.47%,-0.997453644368208,0.997453644368208,-1,0.045440892085478
615,peve-mir-novel-40,Peve_00026671,CDS,Peve_00026671;2 16;7935 7956,-21.21,14,85.71%,92.86%,-0.997785330464857,0.997785330464857,-1,0.0423769572915879
616,peve-mir-novel-40,Peve_00026728,CDS,Peve_00026728;2 21;55853 55876,-24.15,21,80.95%,80.95%,-0.9999999977338,0.9999999977338,-1,4.28592208061732e-05
617,peve-mir-novel-40,Peve_00026513,CDS,Peve_00026513;2 20;37459 37480,-20.48,18,83.33%,83.33%,-0.998903304384371,0.998903304384371,-1,0.0298179562466768
618,peve-mir-novel-40,Peve_00026894,CDS,Peve_00026894;2 21;28249 28273,-20.37,22,68.18%,77.27%,-0.997426651890488,0.997426651890488,-1,0.0456812066416228
619,peve-mir-novel-40,Peve_00026871,CDS,Peve_00026871;2 21;7148 7172,-22.36,22,63.64%,81.82%,-0.999966636237709,0.999966636237709,-1,0.00520036512853229
620,peve-mir-novel-40,Peve_00027870,CDS,Peve_00027870;2 20;1188 1209,-20.98,18,77.78%,83.33%,0.998125484911018,0.998125484911018,1,0.0389858902094067
621,peve-mir-novel-40,Peve_00028991,CDS,Peve_00028991;2 21;9365 9392,-21.41,25,64.00%,68.00%,-0.999364508377098,0.999364508377098,-1,0.0226972393627853
622,peve-mir-novel-40,Peve_00030679,CDS,Peve_00030679;2 18;2504 2525,-20.83,16,81.25%,93.75%,0.999962448044095,0.999962448044095,1,0.00551712420277797
623,peve-mir-novel-40,Peve_00031287,CDS,Peve_00031287;2 21;2468 2487,-20.08,19,73.68%,78.95%,0.999982172170468,0.999982172170468,1,0.00380141253449467
624,peve-mir-novel-40,Peve_00032011,CDS,Peve_00032011;2 20;5649 5670,-27.89,18,83.33%,83.33%,0.999962448044095,0.999962448044095,1,0.00551712420276981
625,peve-mir-novel-40,Peve_00032395,CDS,Peve_00032395;2 21;7647 7669,-22.43,20,70.00%,80.00%,-0.998857649878391,0.998857649878391,-1,0.0304323919424018
626,peve-mir-novel-40,Peve_00032395,CDS,Peve_00032395;2 21;7909 7931,-22.43,20,70.00%,80.00%,-0.998857649878391,0.998857649878391,-1,0.0304323919424018
627,peve-mir-novel-40,Peve_00032523,CDS,Peve_00032523;2 13;5152 5173,-22.87,11,81.82%,100.00%,0.999962448044095,0.999962448044095,1,0.00551712420276166
628,peve-mir-novel-40,Peve_00034406,CDS,Peve_00034406;2 21;71492 71513,-20.02,19,68.42%,73.68%,0.997281121151485,0.997281121151485,1,0.0469557192682797
629,peve-mir-novel-40,Peve_00034569,CDS,Peve_00034569;2 12;1449 1470,-23.11,10,100.00%,100.00%,0.999603958340296,0.999603958340296,1,0.0179176022280377
630,peve-mir-novel-40,Peve_00035451,CDS,Peve_00035451;2 21;7855 7876,-21.82,19,73.68%,89.47%,-0.999371623109792,0.999371623109792,-1,0.022569813346519
631,peve-mir-novel-40,Peve_00035967,CDS,Peve_00035967;2 20;5095 5117,-23.51,19,68.42%,89.47%,0.999999046646997,0.999999046646997,1,0.000879067096608153
632,peve-mir-novel-40,Peve_00037185,CDS,Peve_00037185;2 20;1458 1479,-28.51,18,88.89%,94.44%,-0.999042445184161,0.999042445184161,-1,0.0278619561486011
633,peve-mir-novel-40,Peve_00037231,CDS,Peve_00037231;2 20;1366 1387,-23.73,18,77.78%,88.89%,0.99967338084874,0.99967338084874,1,0.016271506544801
634,peve-mir-novel-40,Peve_00037537,CDS,Peve_00037537;2 21;21288 21312,-22.18,22,68.18%,77.27%,0.999962448044095,0.999962448044095,1,0.00551712420276166
635,peve-mir-novel-40,Peve_00037049,CDS,Peve_00037049;2 21;7423 7444,-25.94,19,89.47%,89.47%,-0.997894257144077,0.997894257144077,-1,0.0413213048798677
636,peve-mir-novel-40,Peve_00037939,CDS,Peve_00037939;2 20;12628 12646,-20.51,18,77.78%,83.33%,0.999962448044095,0.999962448044095,1,0.00551712420276981
637,peve-mir-novel-40,Peve_00038534,CDS,Peve_00038534;2 14;9013 9035,-20.14,13,84.62%,92.31%,-0.998485426650187,0.998485426650187,-1,0.0350425019077328
638,peve-mir-novel-40,Peve_00041797,CDS,Peve_00041797;2 18;18365 18390,-20.39,20,70.00%,75.00%,0.999925407085804,0.999925407085804,1,0.0077758273230635
639,peve-mir-novel-40,Peve_00041884,CDS,Peve_00041884;2 20;13010 13032,-20.86,19,68.42%,78.95%,0.999999550681443,0.999999550681443,1,0.00060349310788746
640,peve-mir-novel-40,Peve_00041682,CDS,Peve_00041682;2 20;1808 1828,-20.58,18,77.78%,83.33%,-0.998485426650187,0.998485426650187,-1,0.0350425019077328
641,peve-mir-novel-40,Peve_00041682,CDS,Peve_00041682;2 20;2003 2023,-20.58,18,77.78%,83.33%,-0.998485426650187,0.998485426650187,-1,0.0350425019077328
642,peve-mir-novel-40,Peve_00042929,CDS,Peve_00042929;2 21;31027 31048,-27.04,20,80.00%,85.00%,-0.999607236533936,0.999607236533936,-1,0.0178432877164636
643,peve-mir-novel-40,Peve_00043346,CDS,Peve_00043346;2 20;378 399,-21.1,18,72.22%,88.89%,0.999962448044095,0.999962448044095,1,0.00551712420276166
644,peve-mir-novel-40,Peve_00041707,CDS,Peve_00041707;2 21;3833 3854,-20.44,19,68.42%,78.95%,0.999795898790508,0.999795898790508,1,0.0128624973090348
645,peve-mir-novel-40,Peve_00043948,CDS,Peve_00043948;2 20;20578 20599,-20.69,19,68.42%,84.21%,-0.999925689816771,0.999925689816771,-1,0.00776107671533052
646,peve-mir-novel-40,Peve_00044389,CDS,Peve_00044389;2 20;16743 16764,-20.93,18,61.11%,83.33%,0.999986498807432,0.999986498807432,1,0.00330812320175955
647,peve-mir-novel-40,Peve_00044518,CDS,Peve_00044518;2 21;4544 4566,-20.09,20,75.00%,90.00%,0.999901905632251,0.999901905632251,1,0.00891703984388479
648,peve-mir-novel-40,Peve_00044684,CDS,Peve_00044684;2 21;218 242,-21.25,22,77.27%,81.82%,0.999962448044095,0.999962448044095,1,0.00551712420276166
649,peve-mir-novel-40,Peve_00045236,CDS,Peve_00045236;2 20;11151 11178,-20.36,24,66.67%,70.83%,-0.999000731937584,0.999000731937584,-1,0.0284624509847491
650,peve-mir-novel-40,Peve_00045254,CDS,Peve_00045254;2 21;518 541,-20.16,21,66.67%,76.19%,-0.999992320114512,0.999992320114512,-1,0.00249501275975525
651,peve-mir-novel-6,Peve_00000242,CDS,Peve_00000242;2 20;4868 4892,-20.93,21,76.19%,76.19%,-0.996940885947183,0.996940885947183,-1,0.0498085306799997
652,peve-mir-novel-6,Peve_00000242,CDS,Peve_00000242;2 20;5510 5530,-24.97,18,88.89%,88.89%,-0.996940885947183,0.996940885947183,-1,0.0498085306799997
653,peve-mir-novel-6,Peve_00001230,CDS,Peve_00001230;2 21;2131 2153,-20.21,21,71.43%,76.19%,-0.997937527792035,0.997937527792035,-1,0.0408944004063604
654,peve-mir-novel-6,Peve_00001286,CDS,Peve_00001286;2 21;15837 15866,-25.6,27,59.26%,66.67%,-0.999831516694319,0.999831516694319,-1,0.0116863706387285
655,peve-mir-novel-6,Peve_00001286,CDS,Peve_00001286;2 21;10688 10711,-23.81,21,71.43%,71.43%,-0.999831516694319,0.999831516694319,-1,0.0116863706387285
656,peve-mir-novel-6,Peve_00001600,CDS,Peve_00001600;2 18;21250 21272,-21.93,17,88.24%,88.24%,-0.999968762882795,0.999968762882795,-1,0.00503189679255099
657,peve-mir-novel-6,Peve_00001600,CDS,Peve_00001600;2 18;14778 14800,-22.63,17,88.24%,88.24%,-0.999968762882795,0.999968762882795,-1,0.00503189679255099
658,peve-mir-novel-6,Peve_00001600,CDS,Peve_00001600;2 18;27706 27728,-22.63,17,88.24%,88.24%,-0.999968762882795,0.999968762882795,-1,0.00503189679255099
659,peve-mir-novel-6,Peve_00002096,CDS,Peve_00002096;2 19;28697 28722,-23.03,21,66.67%,66.67%,-0.998926876388747,0.998926876388747,-1,0.0294957090939906
660,peve-mir-novel-6,Peve_00002350,CDS,Peve_00002350;2 14;6866 6887,-20.97,12,91.67%,100.00%,-0.9974322416173,0.9974322416173,-1,0.0456315449231137
661,peve-mir-novel-6,Peve_00003586,CDS,Peve_00003586;2 21;38432 38453,-20.54,19,68.42%,78.95%,-0.998590344098593,0.998590344098593,-1,0.033806694422102
662,peve-mir-novel-6,Peve_00003586,CDS,Peve_00003586;2 21;31069 31090,-22.57,19,73.68%,73.68%,-0.998590344098593,0.998590344098593,-1,0.033806694422102
663,peve-mir-novel-6,Peve_00004622,CDS,Peve_00004622;2 21;5658 5681,-20.02,21,80.95%,85.71%,-0.99854349113181,0.99854349113181,-1,0.0343640557012432
664,peve-mir-novel-6,Peve_00006220,CDS,Peve_00006220;2 10;8905 8926,-22,8,100.00%,100.00%,-0.998529572564813,0.998529572564813,-1,0.0345278988141967
665,peve-mir-novel-6,Peve_00006527,CDS,Peve_00006527;2 15;26696 26718,-21.12,14,78.57%,85.71%,-0.999847649720536,0.999847649720536,-1,0.0111127683729467
666,peve-mir-novel-6,Peve_00000005,CDS,Peve_00000005;2 13;2025 2048,-20.16,13,84.62%,84.62%,-0.998189752804816,0.998189752804816,-1,0.0383115390865436
