sample73	sample79	sample82
Cluster_3456	199	0	117
Cluster_3457	304	298	59
Cluster_3458	52	80	88
Cluster_3459	87	131	169
Cluster_3460	631	1905	1716
Cluster_3461	98	199	352
Cluster_3462	1	284	198
Cluster_3463	0	81	47
Cluster_3464	51	59	74
Cluster_3465	8	42	60
Cluster_3466	148	168	160
Cluster_3467	586	1138	2736
Cluster_3468	39	13	28
Cluster_3469	150	3	72
Cluster_3470	10	59	31
Cluster_3471	2362	7248	6208
Cluster_3472	21	55	15
Cluster_3473	34	37	35
Cluster_3474	21	7	45
Cluster_3475	130	165	184
Cluster_3476	53	78	86
Cluster_3477	136	131	190
Cluster_3478	40	43	55
Cluster_3479	36	29	54
Cluster_3480	116	79	231
Cluster_3481	59	10	100
Cluster_3482	37	76	136
Cluster_3483	81	68	326
Cluster_3484	23	49	120
Cluster_3485	11	19	42
Cluster_3486	703	6	5
Cluster_3487	4461	100	109
Cluster_3488	128	105	94
Cluster_3489	12	67	31
Cluster_3490	62	107	149
Cluster_3491	190	314	209
Cluster_3492	90	206	152
Cluster_3493	1299	1858	1451
Cluster_3494	3026	5729	3304
Cluster_3495	481	675	926
Cluster_3496	98	250	173
Cluster_3497	43	49	83
Cluster_3498	41	165	59
Cluster_3499	69	104	107
Cluster_3500	251	435	675
Cluster_3501	36	52	12
Cluster_3502	17	24	48
Cluster_3503	97	59	86
Cluster_3504	243	69	245
Cluster_3505	152	108	160
Cluster_3506	17	82	11
Cluster_3507	623	586	693
Cluster_3508	34	40	83
Cluster_3509	54	22	57
Cluster_3510	17	21	62
Cluster_3511	22	17	30
Cluster_3512	125	4	88
Cluster_3513	2296	243	187
Cluster_3514	35	13	60
Cluster_3515	51	20	110
Cluster_3516	41	32	53
Cluster_3517	2	27	81
Cluster_3518	42	40	30
Cluster_3519	111	29	25
Cluster_3520	564	253	274
Cluster_3521	105	27	26
Cluster_3522	825	828	1341
Cluster_3523	3020	3239	5609
Cluster_3524	754	776	1239
Cluster_3525	616	443	930
Cluster_3526	540	665	674
Cluster_3527	6048	6965	9072
Cluster_3528	13	197	143
Cluster_3529	0	42	1
Cluster_3530	8	2	59
Cluster_3531	92	6	74
Cluster_3532	0	42	13
Cluster_3533	255	143	271
Cluster_3534	1	1	109
Cluster_3535	0	21	83
Cluster_3536	400	1	419
Cluster_3537	18	123	100
Cluster_3538	13	67	32
Cluster_3539	13	78	25
Cluster_3540	4	10	61
Cluster_3541	136	103	32
Cluster_3542	22	24	23
Cluster_3543	68	125	70
Cluster_3544	96	269	335
Cluster_3545	17	37	79
Cluster_3546	7	55	33
Cluster_3547	34	162	90
Cluster_3548	646	400	549
Cluster_3549	17	6	39
Cluster_3550	18	12	37
Cluster_3551	1	20	207
Cluster_3552	8	5	64
Cluster_3553	12	296	55
Cluster_3554	19	58	81
Cluster_3555	96	59	114
Cluster_3556	176	81	210
Cluster_3557	114	48	97
Cluster_3558	103	2	3
Cluster_3559	94	0	0
Cluster_3560	90	2	2
Cluster_3561	161	14	2
Cluster_3562	39	78	168
Cluster_3563	34	97	139
Cluster_3564	538	1700	1495
Cluster_3565	58	87	130
Cluster_3566	30	52	53
Cluster_3567	233	165	19
Cluster_3568	104	106	260
Cluster_3569	283	220	487
Cluster_3570	480	681	1059
Cluster_3571	182	108	226
Cluster_3572	1202	1180	1842
Cluster_3573	38	115	54
Cluster_3574	1092	878	1121
Cluster_3575	3369	1897	93
Cluster_3576	967	1048	207
Cluster_3577	419	248	2
Cluster_3578	1	2	141
Cluster_3579	665	1263	1854
Cluster_3580	43	30	22
Cluster_3581	71	48	68
Cluster_3582	53	30	95
Cluster_3583	4200	1153	952
Cluster_3584	19	70	95
Cluster_3585	2	74	68
Cluster_3586	59	169	71
Cluster_3587	434	937	248
Cluster_3588	164	73	1272
Cluster_3589	39	23	178
Cluster_3590	35	12	164
Cluster_3591	56	18	268
Cluster_3592	457	17	2487
Cluster_3593	131	0	161
Cluster_3594	1451	26952	2983
Cluster_3595	51	12	57
Cluster_3596	10	33	16
Cluster_3597	86	0	1
Cluster_3598	99	44	79
Cluster_3599	24	3	24
Cluster_3600	145	61	0
Cluster_3601	1733	0	350
Cluster_3602	18	18	10
Cluster_3603	81	8	177
Cluster_3604	61	2	88
Cluster_3605	11	7	31
Cluster_3606	0	63	8
Cluster_3607	23	88	24
Cluster_3608	175	532	378
Cluster_3609	0	69	18
Cluster_3610	341	287	135
Cluster_3611	0	5	75
Cluster_3612	0	3	171
Cluster_3613	819	299	137
Cluster_3614	27	18	2
Cluster_3615	53	24	24
Cluster_3616	26	10	7
Cluster_3617	37	198	34
Cluster_3618	69	22	117
Cluster_3619	75	96	19
Cluster_3620	17	36	35
Cluster_3621	0	2	12978
Cluster_3622	14	14	28
Cluster_3623	24	19	163
Cluster_3624	60	52	58
Cluster_3625	192	12	277
Cluster_3626	26	10	6
Cluster_3627	75	69	1
Cluster_3628	23	150	203
Cluster_3629	116	56	112
Cluster_3630	4	17	32
Cluster_3631	1	134	0
Cluster_3632	131	142	297
Cluster_3633	132	79	188
Cluster_3634	135	248	1796
Cluster_3635	21	0	28
Cluster_3636	20	0	30
Cluster_3637	3	1	72
Cluster_3638	36	16	7
Cluster_3639	52	341	4
Cluster_3640	10	248	18
Cluster_3641	355	244	133
Cluster_3642	202	393	101
Cluster_3643	11	272	23
Cluster_3644	5	2	135
Cluster_3645	5	3	113
Cluster_3646	79	60	2
Cluster_3647	13	83	26
Cluster_3648	34	60	33
Cluster_3649	70	44	38
Cluster_3650	22	33	45
Cluster_3651	158	179	250
Cluster_3652	1885	1545	1444
Cluster_3653	11	22	20
Cluster_3654	3838	2375	1881
Cluster_3655	110	219	509
Cluster_3656	4	77	27
Cluster_3657	102	22	15
Cluster_3658	2	20	61
Cluster_3659	50	278	53
Cluster_3660	17	98	20
Cluster_3661	100	115	159
Cluster_3662	3	13	53
Cluster_3663	420	190	163
Cluster_3664	19	0	32
Cluster_3665	117	1	2
Cluster_3666	95	2	89
Cluster_3667	399	0	150
Cluster_3668	496	10	452
Cluster_3669	976	2	324
Cluster_3670	2	68	1
Cluster_3671	3	74	1
Cluster_3672	1008	1144	1158
Cluster_3673	58	21	4
Cluster_3674	24	113	84
Cluster_3675	26	29	38
Cluster_3676	59	0	19
Cluster_3677	0	53	210
Cluster_3678	67	18	28
Cluster_3679	125	248	0
Cluster_3680	47	179	0
Cluster_3681	14	125	0
Cluster_3682	44	16	0
Cluster_3683	2	271	1
Cluster_3684	52	0	51
Cluster_3685	2	1	52
Cluster_3686	209	316	375
Cluster_3687	85	72	94
Cluster_3688	27	25	35
Cluster_3689	21	43	79
Cluster_3690	10	52	71
Cluster_3691	82	1	17
Cluster_3692	56	9	0
Cluster_3693	1	0	72
Cluster_3694	1632	997	931
Cluster_3695	123	96	104
Cluster_3696	16	12	70
Cluster_3697	28	35	17
Cluster_3698	207	9	141
Cluster_3699	61	496	26
Cluster_3700	110	31	73
Cluster_3701	213	99	81
Cluster_3702	40	89	0
Cluster_3703	122	866	273
Cluster_3704	122	958	940
Cluster_3705	53	174	134
Cluster_3706	41	68	52
Cluster_3707	275	99	72
Cluster_3708	11	18	20
Cluster_3709	74	81	54
Cluster_3710	87	210	196
Cluster_3711	33	32	31
Cluster_3712	1603	1406	56
Cluster_3713	34	8	72
Cluster_3714	5	10	97
Cluster_3715	342	13	53
Cluster_3716	294	24	37
Cluster_3717	108	59	7
Cluster_3718	1	90	1
Cluster_3719	414	306	154
Cluster_3720	24	3	33
Cluster_3721	13	6	87
Cluster_3722	5	13452	19606
Cluster_3723	42	108	35
Cluster_3724	118	169	197
Cluster_3725	14	76	1
Cluster_3726	10	41	53
Cluster_3727	112	213	129
Cluster_3728	31	62	7
Cluster_3729	90	221	1
Cluster_3730	27	61	0
Cluster_3731	212	401	2
Cluster_3732	21	90	21
Cluster_3733	88	518	37
Cluster_3734	56	107	10
Cluster_3735	32	169	33
Cluster_3736	58	199	11
Cluster_3737	173	338	0
Cluster_3738	3420	3833	4564
Cluster_3739	1346	1643	2336
Cluster_3740	461	912	578
Cluster_3741	1436	7129	3527
Cluster_3742	115	215	149
Cluster_3743	101	101	180
Cluster_3744	17	58	101
Cluster_3745	124	146	142
Cluster_3746	37	63	39
Cluster_3747	334	378	229
Cluster_3748	35	57	32
Cluster_3749	0	0	190
Cluster_3750	0	0	190
Cluster_3751	102	54	16
Cluster_3752	8	21	22
Cluster_3753	42	22	1
Cluster_3754	43	12	30
Cluster_3755	1742	1610	1243
Cluster_3756	2	156	18
Cluster_3757	2	158	16
Cluster_3758	1238	1747	3058
Cluster_3759	28	3	23
Cluster_3760	126	911	73
Cluster_3761	32	19	10
Cluster_3762	1	65	56
Cluster_3763	2	71	0
Cluster_3764	379	0	357
Cluster_3765	0	200	189
Cluster_3766	6	45	19
Cluster_3767	4	45	19
Cluster_3768	34	10	16
Cluster_3769	45	1	11
Cluster_3770	48	4	10
Cluster_3771	51	24	37
Cluster_3772	28	12	3
Cluster_3773	2436	481	630
Cluster_3774	55	107	4
Cluster_3775	2421	481	633
Cluster_3776	0	0	63
Cluster_3777	24	6	12
Cluster_3778	6	15	32
Cluster_3779	120	372	885
Cluster_3780	2751	4222	1267
Cluster_3781	30	549	78
Cluster_3782	44	266	122
Cluster_3783	315	1831	1540
Cluster_3784	1	73	174
Cluster_3785	74	11	0
Cluster_3786	19	0	31
Cluster_3787	55	0	2
Cluster_3788	709	4	1
Cluster_3789	7	25	15
Cluster_3790	843	3117	3670
Cluster_3791	49	136	172
Cluster_3792	13	208	276
Cluster_3793	20	66	74
Cluster_3794	27	187	239
Cluster_3795	33	94	390
Cluster_3796	17	27	157
Cluster_3797	37	23	19
Cluster_3798	112	134	80
Cluster_3799	602	95	101
Cluster_3800	158	3	1
Cluster_3801	22	19	66
Cluster_3802	5	2	278
Cluster_3803	35	0	30
Cluster_3804	42	283	92
Cluster_3805	34	102	33
Cluster_3806	41	63	25
Cluster_3807	29	90	75
Cluster_3808	1	54	19
Cluster_3809	166	466	241
Cluster_3810	0	40	11
Cluster_3811	13	64	32
Cluster_3812	41	1	1
Cluster_3813	22	30	0
Cluster_3814	16	29	13
Cluster_3815	115304	85138	68816
Cluster_3816	174	311	334
Cluster_3817	37	61	224
Cluster_3818	27	26	17
Cluster_3819	18	29	0
Cluster_3820	983	1570	9
Cluster_3821	12	29	4
Cluster_3822	18	18	9
Cluster_3823	21	13	10
Cluster_3824	1253	1097	1810
Cluster_3825	8	15	31
Cluster_3826	63	28	180
Cluster_3827	486	97	565
Cluster_3828	67	142	311
Cluster_3829	24	155	461
Cluster_3830	37	93	337
Cluster_3831	31	16	146
Cluster_3832	7	21	43
Cluster_3833	82	316	929
Cluster_3834	0	0	76
Cluster_3835	1	0	152
Cluster_3836	115	108	114
Cluster_3837	3091	3105	4173
Cluster_3838	45	18	14
Cluster_3839	48	50	52
Cluster_3840	54	5	3
Cluster_3841	9	93	7
Cluster_3842	32	25	28
Cluster_3843	11	26	28
Cluster_3844	203	374	244
Cluster_3845	20	72	73
Cluster_3846	29	2623	2024
Cluster_3847	13	9	66
Cluster_3848	59	3	15
Cluster_3849	0	1	50
Cluster_3850	290	336	415
Cluster_3851	72	30	58
Cluster_3852	47	15	20
Cluster_3853	37	16	1
Cluster_3854	29	14	16
Cluster_3855	28	16	18
Cluster_3856	0	0	126
Cluster_3857	0	18	64
Cluster_3858	0	26	19
Cluster_3859	3	25	55
Cluster_3860	4	5	77
Cluster_3861	5	15	75
Cluster_3862	20	5	31
Cluster_3863	12	0	54
Cluster_3864	1253	90	1756
Cluster_3865	60	38	33
Cluster_3866	1103	448	47
Cluster_3867	46	18	45
Cluster_3868	46	27	46
Cluster_3869	37	23	27
Cluster_3870	1283	1407	2226
Cluster_3871	183	0	30
Cluster_3872	1708	93	224
Cluster_3873	303	0	0
Cluster_3874	120	0	0
Cluster_3875	124	0	0
Cluster_3876	79	0	0
Cluster_3877	609	282	504
Cluster_3878	97	55	112
Cluster_3879	108	7	2
Cluster_3880	1077	1570	9
Cluster_3881	6	41	38
Cluster_3882	42	39	106
Cluster_3883	0	22	43
Cluster_3884	1	22	40
Cluster_3885	7	148	9
Cluster_3886	0	17	32
Cluster_3887	4	0	190
Cluster_3888	2784	651	4008
Cluster_3889	2495	2435	5162
Cluster_3890	0	73	0
Cluster_3891	36	9	18
Cluster_3892	181	35	108
Cluster_3893	806	200	954
Cluster_3894	114	25	134
Cluster_3895	1	41	1
Cluster_3896	1416	0	857
Cluster_3897	1990	2	1336
Cluster_3898	189	73	1
Cluster_3899	172	124	54
Cluster_3900	1262	494	1657
Cluster_3901	0	24	71
Cluster_3902	338	699	544
Cluster_3903	1	0	79
Cluster_3904	153	40	85
Cluster_3905	65	16	130
Cluster_3906	8	43	25
Cluster_3907	187	0	3
Cluster_3908	18	23	67
Cluster_3909	16	14	28
Cluster_3910	10	0	60
Cluster_3911	19	59	68
Cluster_3912	0	12	67
Cluster_3913	10	35	153
Cluster_3914	53	72	60
Cluster_3915	21	13	16
Cluster_3916	79	25	132
Cluster_3917	55	37	25
Cluster_3918	1	7	65
Cluster_3919	52	10	58
Cluster_3920	120	14	38
Cluster_3921	576	416	380
Cluster_3922	622	223	456
Cluster_3923	96	71	66
Cluster_3924	22	35	40
Cluster_3925	133	39	0
Cluster_3926	4	1	101
Cluster_3927	55	24	50
Cluster_3928	84	70	125
Cluster_3929	313	143	93
Cluster_3930	2	319	232
Cluster_3931	0	60	30
Cluster_3932	0	121	129
Cluster_3933	15	45	40
Cluster_3934	179	13	30
Cluster_3935	175	69	155
Cluster_3936	5	19	49
Cluster_3937	8	14	23
Cluster_3938	1	55	0
Cluster_3939	0	0	560
Cluster_3940	0	0	52
Cluster_3941	1	16	60
Cluster_3942	0	2	71
Cluster_3943	59	28	5
Cluster_3944	5	56	11
Cluster_3945	87	80	352
Cluster_3946	346	501	794
Cluster_3947	30	4	23
Cluster_3948	112	97	229
Cluster_3949	172	18	322
Cluster_3950	4	88	15
Cluster_3951	196	259	287
Cluster_3952	65	12	5
Cluster_3953	101	362	79
Cluster_3954	12	14	25
Cluster_3955	24	40	49
Cluster_3956	0	12	29
Cluster_3957	136	55	0
Cluster_3958	5	0	1417
Cluster_3959	4	23	59
Cluster_3960	24	110	51
Cluster_3961	3	204	181
Cluster_3962	124	257	14
Cluster_3963	5	1017	899
Cluster_3964	136	4	182
Cluster_3965	41	48	162
Cluster_3966	14	48	1
Cluster_3967	115	85	75
Cluster_3968	136	37	21
Cluster_3969	48	0	2
Cluster_3970	99	0	11
Cluster_3971	69	53	4
Cluster_3972	143	36	16
Cluster_3973	92	20	63
Cluster_3974	347	156	15
Cluster_3975	52	3	6
Cluster_3976	36	10	76
Cluster_3977	91	57	8
Cluster_3978	4	12	205
Cluster_3979	3	16	204
Cluster_3980	0	68	24
Cluster_3981	564	3958	5884
Cluster_3982	3	82	26
Cluster_3983	10	130	100
Cluster_3984	0	52	8
Cluster_3985	7	11	38
Cluster_3986	51	0	28
Cluster_3987	32	142	27
Cluster_3988	36	44	43
Cluster_3989	125	9	73
Cluster_3990	5	4	55
Cluster_3991	14	4	79
Cluster_3992	463	199	492
Cluster_3993	10	8	83
Cluster_3994	71	49	99
Cluster_3995	65	25	31
Cluster_3996	16	205	20
Cluster_3997	406	107	627
Cluster_3998	396	374	401
Cluster_3999	40	57	80
Cluster_4000	129	133	240
Cluster_4001	228	120	432
Cluster_4002	2	34	240
Cluster_4003	77	43	57
Cluster_4004	54	28	112
Cluster_4005	3816	99	238
Cluster_4006	2027	2045	2559
Cluster_4007	97	18	69
Cluster_4008	307	158	443
Cluster_4009	1019	381	545
Cluster_4010	32	35	19
Cluster_4011	105	140	122
Cluster_4012	160	251	309
Cluster_4013	49	47	54
Cluster_4014	2283	2001	3368
Cluster_4015	120	89	123
Cluster_4016	144	142	154
Cluster_4017	4	74	7
Cluster_4018	58	66	67
Cluster_4019	35	53	110
Cluster_4020	531	252	812
Cluster_4021	901	457	1091
Cluster_4022	20	16	17
Cluster_4023	92	1	2
Cluster_4024	32	25	437
Cluster_4025	258	5	29
Cluster_4026	2	1	50
Cluster_4027	50	35	17
Cluster_4028	30	33	27
Cluster_4029	70	48	37
Cluster_4030	202	194	183
Cluster_4031	53	84	36
Cluster_4032	70	45	51
Cluster_4033	526	65	546
Cluster_4034	44	8	34
Cluster_4035	46	5	0
Cluster_4036	54	40	55
Cluster_4037	179	69	7337
Cluster_4038	338	51	49
Cluster_4039	48	33	50
Cluster_4040	321	2	2
Cluster_4041	92	83	156
Cluster_4042	382	1087	632
Cluster_4043	35	46	47
Cluster_4044	682	417	274
Cluster_4045	2498	2645	2022
Cluster_4046	1333	0	0
Cluster_4047	948	5	0
Cluster_4048	235	637	261
Cluster_4049	2120	4013	2235
Cluster_4050	15	46	27
Cluster_4051	79	45	67
Cluster_4052	95	97	87
Cluster_4053	106	26	21
Cluster_4054	118	2	2
Cluster_4055	539	636	1216
Cluster_4056	6	39	26
Cluster_4057	1440	982	2109
Cluster_4058	1	62	184
Cluster_4059	3	9	71
Cluster_4060	7	52	216
Cluster_4061	4	10	53
Cluster_4062	0	34	27
Cluster_4063	81	84	290
Cluster_4064	10	16	17
Cluster_4065	37	108	124
Cluster_4066	25	45	52
Cluster_4067	45	43	53
Cluster_4068	88	103	95
Cluster_4069	104	79	35
Cluster_4070	36	42	99
Cluster_4071	0	23	76
Cluster_4072	65	0	16
Cluster_4073	63	118	185
Cluster_4074	10	51	63
Cluster_4075	63	0	20
Cluster_4076	54	83	98
Cluster_4077	46	36	72
Cluster_4078	16	10	26
Cluster_4079	21421	11403	12095
Cluster_4080	32311	9788	19978
Cluster_4081	1478	1218	1388
Cluster_4082	2	97	1
Cluster_4083	321	1	2
Cluster_4084	67	151	105
Cluster_4085	20	46	50
Cluster_4086	29	22	41
Cluster_4087	11	13	51
Cluster_4088	728	558	93
Cluster_4089	0	0	42
Cluster_4090	111	161	5
Cluster_4091	3287	4147	6926
Cluster_4092	2011	1830	2999
Cluster_4093	9	0	45
Cluster_4094	0	61	1049
Cluster_4095	27	20	46
Cluster_4096	31	7	14
Cluster_4097	80	59	62
Cluster_4098	0	1	39
Cluster_4099	323	273	345
Cluster_4100	65	127	286
Cluster_4101	61	93	93
Cluster_4102	70	0	6
Cluster_4103	20	257	462
Cluster_4104	9	12	24
Cluster_4105	2433	4121	2821
Cluster_4106	15	401	276
Cluster_4107	1	30	16
Cluster_4108	4	26	69
Cluster_4109	10	379	363
Cluster_4110	0	93	58
Cluster_4111	3505	2930	2268
Cluster_4112	2619	2280	1707
Cluster_4113	3475	4378	6917
Cluster_4114	1308	673	661
Cluster_4115	7645	6104	7248
Cluster_4116	7237	5645	4737
Cluster_4117	12	35	29
Cluster_4118	1	15	25
Cluster_4119	72	5	41
Cluster_4120	490	157	337
Cluster_4121	41	113	142
Cluster_4122	124	56	118
Cluster_4123	4	6	76
Cluster_4124	0	74	18
Cluster_4125	51	37	135
Cluster_4126	18	14	31
Cluster_4127	31	11	40
Cluster_4128	48	178	83
Cluster_4129	327	328	0
Cluster_4130	81	100	71
Cluster_4131	97	147	131
Cluster_4132	288	257	231
Cluster_4133	470	180	567
Cluster_4134	113	124	71
Cluster_4135	9	36	29
Cluster_4136	4	23	11
Cluster_4137	98	228	154
Cluster_4138	0	89	5
Cluster_4139	53	2	15
Cluster_4140	0	22	85
Cluster_4141	25	0	53
Cluster_4142	25	12	34
Cluster_4143	13	32	2
Cluster_4144	259	393	364
Cluster_4145	144	66	55
Cluster_4146	25	123	12
Cluster_4147	23	123	25
Cluster_4148	1486	485	1688
Cluster_4149	39	83	113
Cluster_4150	19	6	44
Cluster_4151	9	25	28
Cluster_4152	18	25	94
Cluster_4153	21	48	68
Cluster_4154	12	71	39
Cluster_4155	204	375	244
Cluster_4156	112	22	19
Cluster_4157	835	88	65
Cluster_4158	363	208	252
Cluster_4159	557	99	77
Cluster_4160	152	87	51
Cluster_4161	17	76	82
Cluster_4162	61	110	129
Cluster_4163	161	20	110
Cluster_4164	522	2304	173
Cluster_4165	22	60	47
Cluster_4166	23	44	41
Cluster_4167	172	5	3
Cluster_4168	11	33	58
Cluster_4169	217	272	210
Cluster_4170	321	301	460
Cluster_4171	64	168	98
Cluster_4172	1556	892	1426
Cluster_4173	16	28	28
Cluster_4174	38	7	26
Cluster_4175	189	155	231
Cluster_4176	37	74	36
Cluster_4177	39	67	70
Cluster_4178	19	25	31
Cluster_4179	18652	493	15781
Cluster_4180	1209	58	1040
Cluster_4181	291	88	97
Cluster_4182	22	22	57
Cluster_4183	23	21	29
Cluster_4184	210	326	238
Cluster_4185	151	173	320
Cluster_4186	143	163	182
Cluster_4187	13	75	1
Cluster_4188	36	92	105
Cluster_4189	8	100	29
Cluster_4190	7	5	288
Cluster_4191	9	0	178
Cluster_4192	4	0	123
Cluster_4193	62	20	70
Cluster_4194	105	5	17
Cluster_4195	570	1311	549
Cluster_4196	49	58	2
Cluster_4197	1284	490	1996
Cluster_4198	122	76	117
Cluster_4199	35	32	28
Cluster_4200	42	43	42
Cluster_4201	195	174	268
Cluster_4202	148	249	527
Cluster_4203	65	25	87
Cluster_4204	59	96	137
Cluster_4205	85	86	128
Cluster_4206	37	44	88
Cluster_4207	309	245	417
Cluster_4208	81	176	294
Cluster_4209	74	37	454
Cluster_4210	13	77	6424
Cluster_4211	32	41	164
Cluster_4212	37	20	120
Cluster_4213	297	154	441
Cluster_4214	37	42	10
Cluster_4215	72	133	13
Cluster_4216	111	36	14
Cluster_4217	72	66	102
Cluster_4218	157	1989	4811
Cluster_4219	2977	590	700
Cluster_4220	3080	1221	656
Cluster_4221	1380	736	149
Cluster_4222	240	263	0
Cluster_4223	245	183	0
Cluster_4224	853	730	70
Cluster_4225	309	269	15
Cluster_4226	251	481	18
Cluster_4227	45	91	111
Cluster_4228	19	17	31
Cluster_4229	14	228	59
Cluster_4230	156	133	126
Cluster_4231	35	39	28
Cluster_4232	63	32	42
Cluster_4233	462	57	118
Cluster_4234	1958	925	1031
Cluster_4235	191	122	115
Cluster_4236	75	829	21
Cluster_4237	70	5	10
Cluster_4238	388	22	45
Cluster_4239	89	1	2
Cluster_4240	159	1	19
Cluster_4241	59	24	45
Cluster_4242	92	56	56
Cluster_4243	16	11	31
Cluster_4244	69	198	89
Cluster_4245	24	87	35
Cluster_4246	1010	177	716
Cluster_4247	74	6	6
Cluster_4248	70	15	41
Cluster_4249	2	3	56
Cluster_4250	53	20	91
Cluster_4251	11	51	4
Cluster_4252	0	1	109
Cluster_4253	151	47	125
Cluster_4254	70	18	22
Cluster_4255	71	20	18
Cluster_4256	64	62	149
Cluster_4257	418	157	305
Cluster_4258	18	19	45
Cluster_4259	132	71	63
Cluster_4260	1	10	43
Cluster_4261	29	3	24
Cluster_4262	1	52	4
Cluster_4263	9	0	52
Cluster_4264	0	18	93
Cluster_4265	30	15	30
Cluster_4266	55	13	24
Cluster_4267	39	6	37
Cluster_4268	131	108	119
Cluster_4269	68	32	82
Cluster_4270	59	221	326
Cluster_4271	75	3	62
Cluster_4272	7	13	40
Cluster_4273	16	45	76
Cluster_4274	14	38	59
Cluster_4275	60	39	46
Cluster_4276	6430	5619	6232
Cluster_4277	24	56	132
Cluster_4278	5804	5945	7816
Cluster_4279	1460	211	683
Cluster_4280	542	537	603
Cluster_4281	33	25	24
Cluster_4282	48	126	74
Cluster_4283	53	62	70
Cluster_4284	30	34	58
Cluster_4285	78	10	86
Cluster_4286	0	196	1
Cluster_4287	27	18	36
Cluster_4288	16	7	42
Cluster_4289	118	142	97
Cluster_4290	47	73	62
Cluster_4291	132	106	73
Cluster_4292	9	47	25
Cluster_4293	13	50	48
Cluster_4294	25	10	52
Cluster_4295	777	104	329
Cluster_4296	23	24	22
Cluster_4297	0	180	0
Cluster_4298	1	1	117
Cluster_4299	180	103	399
Cluster_4300	488	1	6
Cluster_4301	13	5	38
Cluster_4302	58	11	2
Cluster_4303	532	184	964
Cluster_4304	17	62	71
Cluster_4305	8	38	50
Cluster_4306	7	23	54
Cluster_4307	35	58	55
Cluster_4308	20	0	26
Cluster_4309	25	1	43
Cluster_4310	898	983	3248
Cluster_4311	221	1386	4338
Cluster_4312	2	32	49
Cluster_4313	90	2	45
Cluster_4314	370	307	115
Cluster_4315	60	9	146
Cluster_4316	597	146	61
Cluster_4317	0	179	1
Cluster_4318	0	320	0
Cluster_4319	0	92	0
Cluster_4320	72	44	66
Cluster_4321	619	2	155
Cluster_4322	107	46	84
Cluster_4323	6	17	87
Cluster_4324	325	190	709
Cluster_4325	269	216	759
Cluster_4326	11	38	7
Cluster_4327	0	0	347
Cluster_4328	27	0	92
Cluster_4329	40	11	67
Cluster_4330	19	1	101
Cluster_4331	3	359	7
Cluster_4332	1	49	18
Cluster_4333	0	21	23
Cluster_4334	3	1	95
Cluster_4335	58	38	28
Cluster_4336	61	21	11
Cluster_4337	27	8	27
Cluster_4338	22	19	38
Cluster_4339	0	0	81
Cluster_4340	2	1	171
Cluster_4341	32	1	15
Cluster_4342	0	0	43
Cluster_4343	0	0	48
Cluster_4344	0	34	5
Cluster_4345	62	273	523
Cluster_4346	348	656	1243
Cluster_4347	483	927	1740
Cluster_4348	32	11	81
Cluster_4349	2	94	165
Cluster_4350	24	16	67
Cluster_4351	94	5	31
Cluster_4352	633	36	156
Cluster_4353	23	9	8
Cluster_4354	130	78	93
Cluster_4355	61	45	63
Cluster_4356	37	21	17
Cluster_4357	62	50	145
Cluster_4358	0	1	341
Cluster_4359	41	25	100
Cluster_4360	3	4	145
Cluster_4361	55	168	56
Cluster_4362	26	47	0
Cluster_4363	30	211	0
Cluster_4364	22	26	19
Cluster_4365	114	105	123
Cluster_4366	37	39	76
Cluster_4367	324	412	372
Cluster_4368	286	271	0
Cluster_4369	62	89	107
Cluster_4370	26	25	77
Cluster_4371	79	12	19
Cluster_4372	10	29	0
Cluster_4373	71	9	143
Cluster_4374	421	358	150
Cluster_4375	18	22	50
Cluster_4376	0	108	9
Cluster_4377	79	29	276
Cluster_4378	7	3	109
Cluster_4379	30	4	99
Cluster_4380	2	1	40
Cluster_4381	1	65	0
Cluster_4382	112	84	0
Cluster_4383	0	16	25
Cluster_4384	74	0	0
Cluster_4385	56	3	0
Cluster_4386	1	63	0
Cluster_4387	68	0	59
Cluster_4388	8	69	9
Cluster_4389	68	320	102
Cluster_4390	14	120	40
Cluster_4391	0	1	64
Cluster_4392	8	52	10
Cluster_4393	10	57	21
Cluster_4394	36	2	5
Cluster_4395	118	4	3
Cluster_4396	23	5449	10699
Cluster_4397	266	185	198
Cluster_4398	18	64	21
Cluster_4399	0	0	45
Cluster_4400	38	2	36
Cluster_4401	10	0	91
Cluster_4402	11	1	99
Cluster_4403	0	29	48
Cluster_4404	1	37	44
Cluster_4405	29	32	67
Cluster_4406	2	4	1117
Cluster_4407	517	1227	475
Cluster_4408	57	26	19
Cluster_4409	56	0	0
Cluster_4410	0	38	75
Cluster_4411	209	2	0
Cluster_4412	8	128	1
Cluster_4413	31	23	22
Cluster_4414	215	236	175
Cluster_4415	58	0	1
Cluster_4416	1828	1553	2498
Cluster_4417	917	334	2
Cluster_4418	0	44	9
Cluster_4419	45	3	0
Cluster_4420	245	417	644
Cluster_4421	20	5208	10366
Cluster_4422	422	627	906
Cluster_4423	63	209	196
Cluster_4424	42	72	90
Cluster_4425	746	844	1317
Cluster_4426	19	37	78
Cluster_4427	139	151	287
Cluster_4428	15	14	96
Cluster_4429	265	103	638
Cluster_4430	83	117	383
Cluster_4431	116	156	327
Cluster_4432	168	278	638
Cluster_4433	979	313	1392
Cluster_4434	6	30	86
Cluster_4435	51	62	96
Cluster_4436	156	123	209
Cluster_4437	45	36	102
Cluster_4438	1	49	24
