,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
394,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21105.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21105.t1;2 22;685 705,-21.24,20,65.00%,85.00%,-0.952968444165745,0.952968444165745,-1,0.0121571033443587
395,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g22662.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g22662.t1;2 22;4851 4874,-20.05,21,61.90%,76.19%,-0.883488998547963,0.883488998547963,-1,0.0468969819099141
396,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g22662.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g22662.t1;2 20;11526 11547,-22.3,18,66.67%,88.89%,-0.883488998547963,0.883488998547963,-1,0.0468969819099141
397,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.1964_t,CDS,Pocillopora_meandrina_HIv1___RNAseq.1964_t;2 22;573 597,-25.69,22,72.73%,86.36%,-0.910438561104962,0.910438561104962,-1,0.0317390091226333
398,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g25926.t1b,CDS,Pocillopora_meandrina_HIv1___TS.g25926.t1b;2 20;1808 1835,-22.9,23,52.17%,73.91%,-0.913804476376228,0.913804476376228,-1,0.0299822789820165
399,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21176.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21176.t1;2 20;1735 1762,-22.9,23,52.17%,73.91%,-0.994875459009406,0.994875459009406,-1,0.000440029911450572
400,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g26041.t1,CDS,Pocillopora_meandrina_HIv1___TS.g26041.t1;2 22;829 855,-21.61,24,66.67%,79.17%,-0.924330478977847,0.924330478977847,-1,0.0247015112295461
401,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g26041.t1,CDS,Pocillopora_meandrina_HIv1___TS.g26041.t1;2 20;5292 5313,-23.4,18,77.78%,88.89%,-0.924330478977847,0.924330478977847,-1,0.0247015112295461
402,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21379.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21379.t1;2 18;23903 23926,-23.55,17,76.47%,88.24%,0.953751588656564,0.953751588656564,1,0.0118561348608357
403,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21521.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21521.t1;2 17;3794 3817,-20.24,16,75.00%,81.25%,-0.894050361324212,0.894050361324212,-1,0.0407340776265554
404,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21773.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21773.t1;2 20;1705 1728,-21.56,19,73.68%,78.95%,-0.930843117227609,0.930843117227609,-1,0.0216037815850281
405,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21808.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21808.t1;2 19;2171 2193,-20.67,17,82.35%,82.35%,-0.936011006859333,0.936011006859333,-1,0.0192432657006683
406,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21818.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21818.t1;2 22;5537 5559,-28.55,20,60.00%,90.00%,-0.931929555088538,0.931929555088538,-1,0.0211002187421591
407,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21859.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21859.t1;2 15;115 137,-20.64,13,76.92%,92.31%,-0.937625413787328,0.937625413787328,-1,0.0185242135769605
408,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21859.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g21859.t1;2 22;602 623,-20.36,20,70.00%,75.00%,-0.937625413787328,0.937625413787328,-1,0.0185242135769605
409,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19617.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19617.t1;2 20;2439 2460,-26.61,18,83.33%,88.89%,-0.910496726102607,0.910496726102607,-1,0.0317083802027291
410,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19880.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19880.t1;2 22;9344 9367,-22.99,22,72.73%,77.27%,-0.958087664957445,0.958087664957445,-1,0.010235223089728
411,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18521.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g18521.t1;2 22;690 711,-23.52,20,65.00%,75.00%,-0.954140562633748,0.954140562633748,-1,0.0117075686876966
412,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19938.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19938.t1;2 22;875 896,-23.02,20,70.00%,85.00%,-0.929997495614935,0.929997495614935,-1,0.0219983775775353
413,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19962.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19962.t1;2 22;4236 4259,-20.9,21,61.90%,80.95%,-0.912348638687509,0.912348638687509,-1,0.0307381650201676
414,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g20240.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g20240.t1;2 22;1845 1868,-21.62,22,68.18%,77.27%,-0.899081234355161,0.899081234355161,-1,0.0378970888723782
415,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g20359.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g20359.t1;2 22;6363 6383,-21.8,20,70.00%,80.00%,-0.917443421759248,0.917443421759248,-1,0.028119586294622
416,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g20426.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g20426.t1;2 18;13543 13567,-22.11,18,72.22%,77.78%,-0.936262991788477,0.936262991788477,-1,0.0191304479821298
417,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g20426.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g20426.t1;2 22;6527 6549,-20.49,20,60.00%,75.00%,-0.936262991788477,0.936262991788477,-1,0.0191304479821298
418,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18772.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g18772.t1;2 19;9222 9244,-20.36,18,72.22%,88.89%,-0.901708553383695,0.901708553383695,-1,0.036441689536891
419,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18846.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g18846.t1;2 16;8959 8982,-22.58,15,80.00%,80.00%,0.901695424012307,0.901695424012307,1,0.0364489171957833
420,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19109.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19109.t1;2 22;5397 5418,-20.69,21,71.43%,76.19%,-0.899123558460303,0.899123558460303,-1,0.0378734997100494
421,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19109.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19109.t1;2 21;6569 6593,-21.14,21,66.67%,76.19%,-0.899123558460303,0.899123558460303,-1,0.0378734997100494
422,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g27963.t1b,CDS,Pocillopora_meandrina_HIv1___TS.g27963.t1b;2 22;4961 4982,-22.58,20,70.00%,80.00%,-0.883054997293902,0.883054997293902,-1,0.0471560685882606
423,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19147.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19147.t1;2 22;5113 5135,-23.62,20,65.00%,85.00%,-0.947726573395244,0.947726573395244,-1,0.0142337848731618
424,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19147.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19147.t1;2 20;9314 9336,-22.75,18,77.78%,88.89%,-0.947726573395244,0.947726573395244,-1,0.0142337848731618
425,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19443.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g19443.t1;2 20;15961 15986,-29.06,21,80.95%,85.71%,-0.889574500024813,0.889574500024813,-1,0.0433122135063888
426,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g7872.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g7872.t2;2 18;8669 8690,-22.62,16,81.25%,87.50%,-0.92263620402981,0.92263620402981,-1,0.0255290985393237
427,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g7902.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g7902.t1;2 20;1093 1116,-20.36,19,68.42%,78.95%,-0.945706426592658,0.945706426592658,-1,0.0150621730888765
428,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6632.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6632.t2;2 22;461 484,-20.72,21,66.67%,80.95%,-0.902514678813628,0.902514678813628,-1,0.0359987994301171
429,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6887.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6887.t1;2 15;91 113,-21.68,13,76.92%,92.31%,-0.920559068455179,0.920559068455179,-1,0.0265556183349693
430,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6887.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6887.t1;2 22;578 599,-20.36,20,70.00%,75.00%,-0.920559068455179,0.920559068455179,-1,0.0265556183349693
431,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g16347.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g16347.t1;2 22;8035 8058,-25,21,57.14%,90.48%,-0.916779953336722,0.916779953336722,-1,0.0284563307217094
432,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g16577.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g16577.t1;2 22;2358 2379,-20.73,20,65.00%,80.00%,-0.896982920392142,0.896982920392142,-1,0.0390724248271157
433,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g15417.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g15417.t1;2 21;10313 10336,-21.6,20,75.00%,85.00%,-0.923871836096938,0.923871836096938,-1,0.0249246711117915
434,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g10502.t1,CDS,Pocillopora_meandrina_HIv1___TS.g10502.t1;2 21;7416 7439,-20.95,21,76.19%,80.95%,-0.98320630694496,0.98320630694496,-1,0.00260589032048138
435,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g10596.t1a,CDS,Pocillopora_meandrina_HIv1___TS.g10596.t1a;2 22;2628 2651,-22.58,21,71.43%,80.95%,-0.968708449394313,0.968708449394313,-1,0.00661341027404702
436,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g15131.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g15131.t1;2 20;296 318,-22.42,18,72.22%,83.33%,-0.946084639262641,0.946084639262641,-1,0.0149059222776129
437,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g15653.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g15653.t1;2 20;6929 6952,-20.15,19,78.95%,78.95%,0.896502219460539,0.896502219460539,1,0.0393432879149522
438,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24110.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24110.t1;2 18;218 240,-20.92,16,75.00%,81.25%,0.887847997872383,0.887847997872383,1,0.0443200369106829
439,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24997.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24997.t1;2 20;7113 7134,-25.44,18,83.33%,94.44%,-0.981943907861641,0.981943907861641,-1,0.00290462283751766
440,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24271.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24271.t1;2 18;404 428,-21.87,18,72.22%,83.33%,-0.961615798598843,0.961615798598843,-1,0.00897524275514706
441,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24403.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24403.t1;2 20;5935 5956,-21.33,18,72.22%,88.89%,-0.967301958284939,0.967301958284939,-1,0.00706276661567095
442,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24423.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24423.t1;2 22;13948 13974,-20.76,24,50.00%,79.17%,-0.888893388066227,0.888893388066227,-1,0.0437089248769386
443,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24423.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24423.t1;2 22;13088 13111,-20.69,21,57.14%,80.95%,-0.888893388066227,0.888893388066227,-1,0.0437089248769386
444,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24535.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24535.t1;2 15;115 137,-20.64,13,76.92%,92.31%,-0.942569509480439,0.942569509480439,-1,0.0163783672745731
445,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24535.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24535.t1;2 22;602 623,-20.36,20,70.00%,75.00%,-0.942569509480439,0.942569509480439,-1,0.0163783672745731
446,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24729.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g24729.t1;2 22;2334 2355,-23.42,20,75.00%,80.00%,0.925116887851697,0.925116887851697,1,0.0243203827817594
447,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23763.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23763.t1;2 21;3441 3466,-24.79,22,68.18%,81.82%,-0.910251915140742,0.910251915140742,-1,0.0318373584313547
448,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23195.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23195.t2;2 18;4375 4396,-21.87,16,81.25%,87.50%,-0.957807026049241,0.957807026049241,-1,0.0103377540446465
449,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23195.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23195.t2;2 22;4343 4366,-27.47,21,66.67%,85.71%,-0.957807026049241,0.957807026049241,-1,0.0103377540446465
450,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23199.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23199.t1;2 21;1029 1052,-23.86,20,65.00%,85.00%,-0.931929555088538,0.931929555088538,-1,0.0211002187421591
451,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23544.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23544.t2;2 22;587 612,-20.08,23,60.87%,73.91%,-0.87894538450028,0.87894538450028,-1,0.0496316229949506
452,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g23642.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g23642.t1;2 18;7181 7203,-20.51,16,68.75%,81.25%,0.880264322898267,0.880264322898267,1,0.0488327609564518
453,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g14548.t1,CDS,Pocillopora_meandrina_HIv1___TS.g14548.t1;2 20;5275 5298,-20.4,19,73.68%,84.21%,-0.910699283809506,0.910699283809506,-1,0.0316017900387903
454,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g14548.t1,CDS,Pocillopora_meandrina_HIv1___TS.g14548.t1;2 15;3350 3372,-23.18,13,84.62%,100.00%,-0.910699283809506,0.910699283809506,-1,0.0316017900387903
455,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g27222.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g27222.t1;2 20;71 94,-21.33,19,63.16%,84.21%,-0.964700459762795,0.964700459762795,-1,0.00791907443519872
456,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g27322.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g27322.t1;2 18;37 59,-23.5,16,68.75%,81.25%,-0.931929555088538,0.931929555088538,-1,0.021100218742159
457,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6001.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6001.t1;2 15;115 137,-20.64,13,76.92%,92.31%,-0.926526303400896,0.926526303400896,-1,0.0236421259366326
458,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6001.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6001.t1;2 22;602 623,-20.36,20,70.00%,75.00%,-0.926526303400896,0.926526303400896,-1,0.0236421259366326
459,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6027.t1;2 19;13136 13158,-22.8,17,70.59%,76.47%,-0.91444594922797,0.91444594922797,-1,0.0296511431844403
460,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g6027.t1;2 19;784 807,-20.87,18,72.22%,88.89%,-0.91444594922797,0.91444594922797,-1,0.0296511431844403
461,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g24903.t1,CDS,Pocillopora_meandrina_HIv1___TS.g24903.t1;2 19;616 641,-20.55,20,65.00%,75.00%,-0.889762330509638,0.889762330509638,-1,0.0432030144429498
462,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g5263.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g5263.t1;2 21;101 122,-24.87,19,78.95%,84.21%,-0.926911158268688,0.926911158268688,-1,0.0234580009962963
463,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g5599.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g5599.t1;2 22;6601 6624,-20.47,21,57.14%,80.95%,0.884703729269472,0.884703729269472,1,0.0461742293142381
464,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g5127.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g5127.t1;2 15;2072 2094,-21.67,13,76.92%,92.31%,-0.894650676626928,0.894650676626928,-1,0.0403921350146973
465,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g5899.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g5899.t1;2 20;4450 4473,-20.73,20,70.00%,85.00%,-0.898059536555503,0.898059536555503,-1,0.0384679464969725
466,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.12156_t,CDS,Pocillopora_meandrina_HIv1___RNAseq.12156_t;2 18;72 95,-27.3,17,76.47%,88.24%,0.924003589718899,0.924003589718899,1,0.0248604980351994
467,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g2633.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g2633.t1;2 22;154 177,-23.49,21,66.67%,80.95%,0.904644939933512,0.904644939933512,1,0.0348367889104872
468,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g2711.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g2711.t1;2 21;5394 5417,-24.46,20,70.00%,90.00%,-0.929259878954339,0.929259878954339,-1,0.0223444563821834
469,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g1751.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g1751.t1;2 21;767 791,-21.32,21,61.90%,85.71%,0.897381126189589,0.897381126189589,1,0.0388484977306187
470,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g4301.t1,CDS,Pocillopora_meandrina_HIv1___TS.g4301.t1;2 20;2466 2489,-23,19,73.68%,73.68%,-0.931929555088539,0.931929555088539,-1,0.021100218742159
471,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g4585.t1,CDS,Pocillopora_meandrina_HIv1___TS.g4585.t1;2 15;15427 15450,-21.79,14,85.71%,92.86%,-0.931929555088538,0.931929555088538,-1,0.021100218742159
472,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g4766.t1,CDS,Pocillopora_meandrina_HIv1___TS.g4766.t1;2 18;4860 4884,-25.84,18,77.78%,83.33%,0.892657936397407,0.892657936397407,1,0.0415307301893221
473,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g4899.t2,CDS,Pocillopora_meandrina_HIv1___TS.g4899.t2;2 22;4173 4197,-26.27,22,68.18%,81.82%,-0.936648592353871,0.936648592353871,-1,0.0189582256833936
474,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.13437_t,CDS,Pocillopora_meandrina_HIv1___RNAseq.13437_t;2 22;4256 4279,-23.6,21,66.67%,80.95%,0.970746822986038,0.970746822986038,1,0.00597968794786627
475,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g14623.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g14623.t1;2 22;46 69,-24.6,21,61.90%,85.71%,-0.931929555088539,0.931929555088539,-1,0.021100218742159
476,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g14283.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g14283.t1;2 22;8213 8237,-22.43,22,68.18%,72.73%,-0.970590575265036,0.970590575265036,-1,0.00602751748187205
477,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g20336.t1,CDS,Pocillopora_meandrina_HIv1___TS.g20336.t1;2 22;13879 13901,-21.29,20,65.00%,85.00%,-0.897562519630742,0.897562519630742,-1,0.0387466289826878
478,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g8609.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g8609.t1;2 22;9288 9314,-20.04,24,58.33%,75.00%,-0.91166015985343,0.91166015985343,-1,0.0310977282995485
479,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1;2 18;28525 28549,-21.87,18,72.22%,83.33%,-0.917939287277614,0.917939287277614,-1,0.0278687525672208
480,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1;2 22;33813 33833,-21.47,20,70.00%,80.00%,-0.917939287277614,0.917939287277614,-1,0.0278687525672208
481,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1;2 20;4479 4501,-22.42,18,72.22%,83.33%,-0.917939287277614,0.917939287277614,-1,0.0278687525672208
482,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1;2 20;6778 6800,-22.42,18,72.22%,83.33%,-0.917939287277614,0.917939287277614,-1,0.0278687525672208
483,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g20478.t1,CDS,Pocillopora_meandrina_HIv1___TS.g20478.t1;2 22;15642 15663,-27.92,20,65.00%,90.00%,-0.944951570463036,0.944951570463036,-1,0.0153756087726174
484,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g9874.t2,CDS,Pocillopora_meandrina_HIv1___TS.g9874.t2;2 21;5582 5605,-21.35,20,65.00%,80.00%,-0.952046184879217,0.952046184879217,-1,0.012514681569271
485,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g3751.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g3751.t1;2 18;2437 2461,-21.87,18,72.22%,83.33%,-0.882022530124959,0.882022530124959,-1,0.0477742347415435
486,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g10020.t1b,CDS,Pocillopora_meandrina_HIv1___TS.g10020.t1b;2 20;1246 1271,-23.17,21,71.43%,80.95%,-0.982425568361351,0.982425568361351,-1,0.00278937946653472
487,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g26228.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g26228.t1;2 22;13643 13667,-20.13,22,63.64%,81.82%,-0.892545558420297,0.892545558420297,-1,0.0415952390763848
488,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1;2 22;10640 10661,-22.03,20,70.00%,75.00%,-0.989174225617707,0.989174225617707,-1,0.00134994421329864
489,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1;2 22;7161 7184,-22.13,21,61.90%,80.95%,-0.989174225617707,0.989174225617707,-1,0.00134994421329864
490,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g26412.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g26412.t1;2 22;126 149,-22.13,21,61.90%,80.95%,-0.931929555088538,0.931929555088538,-1,0.021100218742159
491,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g4606.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g4606.t1;2 18;3379 3400,-28.05,16,81.25%,93.75%,-0.958108432665111,0.958108432665111,-1,0.0102276489551056
492,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g4167.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g4167.t1;2 21;4733 4755,-24.77,19,73.68%,89.47%,-0.893885522907968,0.893885522907968,-1,0.0408281307984901
493,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g11321.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g11321.t1;2 22;3859 3884,-23.66,23,65.22%,82.61%,-0.946406867222498,0.946406867222498,-1,0.0147732199935823
494,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g7439.t1,CDS,Pocillopora_meandrina_HIv1___TS.g7439.t1;2 22;3866 3891,-24.74,23,65.22%,82.61%,-0.944571525282684,0.944571525282684,-1,0.0155342072637159
495,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g11418.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g11418.t1;2 22;8990 9011,-22.44,20,65.00%,75.00%,0.910975493855873,0.910975493855873,1,0.0314566280878725
496,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g11487.t2,CDS,Pocillopora_meandrina_HIv1___RNAseq.g11487.t2;2 20;29338 29360,-21.54,19,73.68%,78.95%,0.935146560451112,0.935146560451112,1,0.0196319233412367
497,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g11563.t1,CDS,Pocillopora_meandrina_HIv1___RNAseq.g11563.t1;2 22;706 731,-21.87,24,66.67%,75.00%,-0.965556716482969,0.965556716482969,-1,0.00763368260350077
