"POC.47" "POC.48" "POC.50" "POC.53" "POC.57"
"lncRNA_3067" 0 20 2 16 26
"lncRNA_3068" 2 16 34 16 0
"lncRNA_3069" 0 0 18 0 8
"lncRNA_3070" 16 8 22 23 12
"lncRNA_3071" 1 4 9 2 0
"lncRNA_3072" 0 0 0 20 0
"lncRNA_3073" 0 48 19 41 5
"lncRNA_3074" 0 3 19 0 16
"lncRNA_3075" 0 0 20 0 0
"lncRNA_3076" 2 7 0 7 23
"lncRNA_3077" 5 0 0 5 17
"lncRNA_3078" 707 234 958 670 654
"lncRNA_3079" 31 0 22 30 54
"lncRNA_3080" 8 12 27 20 0
"lncRNA_3081" 471 604 814 540 735
"lncRNA_3082" 0 19 11 18 2
"lncRNA_3083" 3 0 11 32 35
"lncRNA_3084" 0 18 0 0 0
"lncRNA_3085" 8 0 4 10 12
"lncRNA_3086" 0 12 13 5 37
"lncRNA_3087" 33 21 21 7 0
"lncRNA_3088" 58 4 8 0 0
"lncRNA_3089" 3 25 44 6 0
"lncRNA_3090" 20 6 10 4 0
"lncRNA_3091" 249 128 326 135 258
"lncRNA_3092" 0 26 59 43 0
"lncRNA_3093" 0 0 45 2 0
"lncRNA_3094" 8 16 35 34 0
"lncRNA_3095" 0 10 12 46 0
"lncRNA_3096" 12 0 22 0 0
"lncRNA_3097" 42 16 51 28 24
"lncRNA_3098" 26 8 29 26 5
"lncRNA_3099" 338 4 8 16 31
"lncRNA_3100" 18 0 0 0 0
"lncRNA_3101" 2 6 30 5 0
"lncRNA_3102" 8 15 19 24 20
"lncRNA_3103" 12 0 0 10 13
"lncRNA_3104" 0 0 6 0 13
"lncRNA_3105" 0 6 10 32 0
"lncRNA_3106" 0 23 6 14 0
"lncRNA_3107" 181 318 0 167 132
"lncRNA_3108" 0 17 0 0 0
"lncRNA_3109" 0 0 54 3 0
"lncRNA_3110" 125 337 34 88 35
"lncRNA_3111" 0 0 0 52 16
"lncRNA_3112" 0 0 0 0 17
"lncRNA_3113" 232 313 194 0 12
"lncRNA_3114" 32 104 206 52 65
"lncRNA_3115" 10 7 38 1 18
"lncRNA_3116" 34 10 16 25 68
"lncRNA_3117" 53 0 10 4 14
"lncRNA_3118" 10 4 3 11 18
"lncRNA_3119" 0 0 33 0 18
"lncRNA_3120" 3 8 80 4 0
"lncRNA_3121" 0 28 43 109 0
"lncRNA_3122" 1 2 22 32 2
"lncRNA_3123" 31 4 33 41 75
"lncRNA_3124" 8 1 2 41 0
"lncRNA_3125" 252 172 218 114 172
"lncRNA_3126" 0 0 0 27 0
"lncRNA_3127" 2 6 17 7 102
"lncRNA_3128" 18 21 11 73 2
"lncRNA_3129" 12 4 9 18 47
"lncRNA_3131" 201 126 331 109 234
"lncRNA_3132" 3 0 30 0 0
"lncRNA_3133" 0 0 18 0 0
"lncRNA_3134" 4 34 32 19 10
"lncRNA_3135" 3 0 39 16 28
"lncRNA_3136" 0 45 92 6 0
"lncRNA_3137" 0 0 22 0 4
"lncRNA_3138" 20 0 32 4 0
"lncRNA_3139" 0 6 26 0 0
"lncRNA_3140" 12 1 4 1 0
"lncRNA_3141" 0 0 24 14 4
"lncRNA_3142" 0 21 0 36 0
"lncRNA_3143" 4 8 2 129 9
"lncRNA_3144" 0 1 0 0 12
"lncRNA_3145" 0 26 30 0 0
"lncRNA_3146" 0 4 1 24 0
"lncRNA_3147" 0 0 0 38 0
"lncRNA_3148" 0 14 107 74 49
"lncRNA_3149" 8 8 123 22 0
"lncRNA_3150" 267 142 174 274 178
"lncRNA_3151" 16 6 19 113 7
"lncRNA_3152" 48 49 13 36 61
"lncRNA_3153" 0 2 12 52 0
"lncRNA_3154" 7 0 0 0 12
"lncRNA_3155" 0 0 0 25 6
"lncRNA_3156" 0 24 0 0 0
"lncRNA_3157" 0 0 5 30 0
"lncRNA_3158" 0 4 26 12 46
"lncRNA_3159" 0 2 28 4 0
"lncRNA_3160" 6 0 23 32 4
"lncRNA_3161" 40 43 44 9 75
"lncRNA_3162" 0 0 16 0 0
"lncRNA_3163" 0 0 0 0 22
"lncRNA_3164" 4 5 6 41 0
"lncRNA_3165" 89 66 103 18 40
"lncRNA_3166" 40 0 49 0 10
"lncRNA_3167" 19 15 8 25 0
"lncRNA_3168" 0 52 6 80 2
"lncRNA_3169" 54 49 26 11 66
"lncRNA_3170" 17 5 42 39 34
"lncRNA_3171" 14 0 58 74 5
"lncRNA_3172" 0 74 75 76 4
"lncRNA_3173" 0 4 11 52 0
"lncRNA_3174" 6 24 57 83 0
"lncRNA_3175" 6 82 36 13 2
"lncRNA_3176" 3 0 3 29 25
"lncRNA_3177" 0 0 8 22 0
"lncRNA_3178" 5 1 4 48 0
"lncRNA_3179" 52 9 9 4 0
"lncRNA_3180" 31 4 21 0 0
"lncRNA_3181" 9 25 17 21 0
"lncRNA_3182" 9 2 7 18 51
"lncRNA_3183" 10 31 9 18 29
"lncRNA_3184" 28 0 0 0 10
"lncRNA_3185" 0 1 0 16 0
"lncRNA_3186" 2 5 27 14 9
"lncRNA_3187" 2 6 0 0 0
"lncRNA_3188" 4 4 9 2 17
"lncRNA_3189" 57 0 4 35 0
"lncRNA_3190" 2 1 0 12 0
"lncRNA_3191" 156 62 135 191 18
"lncRNA_3192" 0 0 14 0 0
"lncRNA_3193" 297 128 271 311 19
"lncRNA_3194" 31 16 98 40 198
"lncRNA_3195" 1 28 7 2 0
"lncRNA_3196" 0 20 1 10 2
"lncRNA_3197" 53 46 33 69 0
"lncRNA_3198" 0 14 16 31 0
"lncRNA_3199" 5 14 10 4 14
"lncRNA_3200" 2 2 12 10 21
"lncRNA_3201" 49 80 64 52 32
"lncRNA_3202" 0 10 26 0 0
"lncRNA_3203" 18 0 0 4 0
"lncRNA_3204" 33 35 38 21 124
"lncRNA_3205" 13 2 10 7 0
"lncRNA_3206" 10 2 52 3 45
"lncRNA_3207" 12 9 13 12 2
"lncRNA_3208" 6 45 0 24 0
"lncRNA_3209" 284 161 160 204 45
"lncRNA_3210" 0 28 25 13 0
"lncRNA_3211" 0 35 47 52 0
"lncRNA_3212" 0 0 0 24 0
"lncRNA_3213" 0 32 43 10 0
"lncRNA_3214" 0 16 24 22 0
"lncRNA_3215" 3 18 51 24 49
"lncRNA_3216" 0 10 26 39 0
"lncRNA_3217" 2 0 25 0 0
"lncRNA_3218" 0 0 0 22 7
"lncRNA_3219" 0 0 1 24 0
"lncRNA_3220" 0 1 34 2 12
"lncRNA_3221" 0 4 12 12 0
"lncRNA_3222" 0 24 0 4 0
"lncRNA_3223" 8 21 13 60 8
"lncRNA_3224" 0 29 38 67 4
"lncRNA_3225" 0 0 0 0 16
"lncRNA_3226" 0 24 10 0 0
"lncRNA_3227" 6 0 13 0 20
"lncRNA_3228" 46 3 10 0 0
"lncRNA_3229" 0 53 6 2 2
"lncRNA_3230" 7 6 0 33 6
"lncRNA_3231" 34 16 61 55 39
"lncRNA_3232" 0 62 0 28 0
"lncRNA_3233" 46 22 52 16 8
"lncRNA_3234" 0 54 54 0 0
"lncRNA_3235" 1 17 2 4 7
"lncRNA_3236" 7 7 41 9 1
"lncRNA_3237" 23 0 0 5 0
"lncRNA_3238" 1 43 79 79 12
"lncRNA_3239" 2 13 2 0 2
"lncRNA_3240" 4 59 48 60 14
"lncRNA_3242" 0 3 36 4 19
"lncRNA_3243" 0 0 6 4 0
"lncRNA_3245" 5 20 38 27 0
"lncRNA_3246" 0 0 0 44 0
"lncRNA_3247" 1832 848 1798 1249 710
"lncRNA_3248" 0 7 34 3 0
"lncRNA_3249" 27 25 42 10 45
"lncRNA_3250" 2 0 10 31 22
"lncRNA_3251" 0 0 2 0 20
"lncRNA_3252" 0 0 22 0 0
"lncRNA_3253" 167 93 326 167 140
"lncRNA_3254" 27 12 71 0 82
"lncRNA_3255" 15 0 6 0 0
"lncRNA_3256" 67 42 80 22 58
"lncRNA_3257" 0 0 21 0 0
"lncRNA_3258" 24 4 7 3 5
"lncRNA_3261" 0 4 8 44 0
"lncRNA_3262" 33 32 31 10 0
"lncRNA_3263" 11 1 28 38 35
"lncRNA_3264" 0 0 0 1 28
"lncRNA_3265" 14 42 14 43 10
"lncRNA_3266" 11 4 19 8 8
"lncRNA_3267" 25 6 12 15 42
"lncRNA_3268" 20 0 4 0 0
"lncRNA_3269" 0 0 24 0 0
"lncRNA_3270" 0 70 28 0 0
"lncRNA_3271" 0 0 59 39 0
"lncRNA_3272" 0 7 37 0 0
"lncRNA_3273" 2 13 1 1 12
"lncRNA_3274" 5534 6551 5868 6388 4426
"lncRNA_3275" 13 47 33 24 23
"lncRNA_3276" 20 12 27 0 2
"lncRNA_3277" 51 120 24 51 103
"lncRNA_3278" 340 137 98 102 127
"lncRNA_3279" 3 2 9 21 7
"lncRNA_3280" 3 2 8 17 6
"lncRNA_3281" 0 7 7 6 2
"lncRNA_3282" 0 39 0 4 0
"lncRNA_3283" 0 134 2 0 3
"lncRNA_3284" 0 0 64 0 0
"lncRNA_3285" 0 0 37 0 0
"lncRNA_3286" 0 36 0 0 0
"lncRNA_3287" 0 31 10 0 0
"lncRNA_3288" 0 4 38 21 0
"lncRNA_3289" 0 27 2 0 0
"lncRNA_3290" 0 8 0 0 18
"lncRNA_3291" 0 11 1 27 0
"lncRNA_3292" 73 27 54 24 13
"lncRNA_3293" 2 0 27 0 5
"lncRNA_3294" 41 6 13 7 0
"lncRNA_3295" 6 6 14 3 0
"lncRNA_3296" 2 7 17 5 1
"lncRNA_3297" 9 0 0 10 0
"lncRNA_3298" 9 75 5 45 1
"lncRNA_3299" 4 0 10 2 20
"lncRNA_3301" 0 31 2 1 0
"lncRNA_3302" 0 0 30 373 0
"lncRNA_3303" 45 115 67 25 1
"lncRNA_3304" 1 0 0 17 0
"lncRNA_3305" 71 97 57 22 8
"lncRNA_3306" 69 47 118 99 87
"lncRNA_3307" 0 14 4 30 0
"lncRNA_3308" 0 24 0 0 0
"lncRNA_3309" 0 26 59 36 0
"lncRNA_3310" 0 0 2 24 0
"lncRNA_3311" 0 30 9 5 60
"lncRNA_3312" 0 16 27 8 32
"lncRNA_3313" 2 10 26 16 25
"lncRNA_3314" 0 3 2 10 0
"lncRNA_3315" 4 21 7 0 0
"lncRNA_3316" 8 39 24 22 0
"lncRNA_3317" 8 0 39 55 0
"lncRNA_3318" 1 0 17 43 1
"lncRNA_3319" 0 6 1 33 14
"lncRNA_3320" 0 9 1 1 0
"lncRNA_3321" 0 0 21 0 0
"lncRNA_3322" 0 9 39 19 0
"lncRNA_3324" 15 2 18 0 0
"lncRNA_3325" 26 0 0 5 0
"lncRNA_3326" 8 0 6 6 1
"lncRNA_3327" 0 0 9 58 0
"lncRNA_3328" 45 36 38 168 0
"lncRNA_3329" 0 36 18 20 0
"lncRNA_3330" 17 31 2 6 1
"lncRNA_3331" 5 2 1 9 2
"lncRNA_3332" 0 1 38 0 0
"lncRNA_3333" 0 14 5 10 0
"lncRNA_3334" 840 703 734 772 258
"lncRNA_3336" 326 30 125 100 81
"lncRNA_3337" 320 436 814 622 669
"lncRNA_3340" 6 7 24 39 27
"lncRNA_3341" 0 33 23 46 9
"lncRNA_3342" 777 1633 506 1360 670
"lncRNA_3344" 0 42 2 1 0
"lncRNA_3345" 35 13 47 31 29
"lncRNA_3346" 486 469 597 477 112
"lncRNA_3347" 2655 792 3152 1522 2184
"lncRNA_3349" 0 0 26 4 0
"lncRNA_3350" 6 51 67 61 0
"lncRNA_3352" 13 6 15 5 4
"lncRNA_3359" 9 4 4 0 8
"lncRNA_3360" 882 731 441 699 473
"lncRNA_3361" 9 65 33 21 32
"lncRNA_3362" 13 33 54 24 56
"lncRNA_3363" 0 80 2 32 176
"lncRNA_3364" 0 21 66 43 0
"lncRNA_3365" 41 0 0 0 0
"lncRNA_3366" 165 21 140 9 3
"lncRNA_3368" 997 588 1026 3059 1682
"lncRNA_3369" 700 0 0 553 0
"lncRNA_3371" 8 24 15 21 34
"lncRNA_3372" 2058 1519 2178 2730 2517
"lncRNA_3373" 0 17 0 2 13
"lncRNA_3378" 11 62 2 123 14
"lncRNA_3379" 3 6 18 32 0
"lncRNA_3380" 0 5 17 0 0
"lncRNA_3381" 0 14 20 23 0
"lncRNA_3382" 0 10 27 26 0
"lncRNA_3383" 2 137 301 185 165
"lncRNA_3384" 7 67 61 33 8
"lncRNA_3386" 13 38 7 62 0
"lncRNA_3387" 2 5 0 133 0
"lncRNA_3390" 6 35 65 33 0
"lncRNA_3391" 355 252 862 479 521
"lncRNA_3392" 9 121 141 39 58
"lncRNA_3398" 2 7 0 57 0
"lncRNA_3399" 84 0 22 11 22
"lncRNA_3400" 15 62 27 12 8
"lncRNA_3401" 0 0 0 41 0
"lncRNA_3402" 457 3680 1428 1687 2115
"lncRNA_3403" 0 3 0 9 14
"lncRNA_3404" 0 16 9 4 0
"lncRNA_3405" 0 52 27 42 0
"lncRNA_3406" 1 9 4 0 0
"lncRNA_3407" 31 157 21 38 24
"lncRNA_3408" 0 0 0 55 0
"lncRNA_3409" 0 5 0 277 12
"lncRNA_3410" 1 43 28 14 0
"lncRNA_3411" 1 30 0 4 36
"lncRNA_3412" 18 21 4 70 106
"lncRNA_3413" 110 177 0 68 0
"lncRNA_3416" 25 6 18 4 23
"lncRNA_3417" 2 10 0 0 0
"lncRNA_3420" 9 0 1 5 0
"lncRNA_3421" 0 14 20 16 16
"lncRNA_3422" 44 86 91 38 73
"lncRNA_3423" 49 86 179 29 106
"lncRNA_3424" 1 12 23 12 5
"lncRNA_3426" 20 3 44 54 59
"lncRNA_3427" 211 71 239 152 230
"lncRNA_3433" 36 0 0 89 14
"lncRNA_3434" 261 18 45 439 130
"lncRNA_3435" 2 5 57 27 0
"lncRNA_3436" 150 29 158 38 74
"lncRNA_3437" 0 0 14 4 16
"lncRNA_3438" 26 0 0 0 0
"lncRNA_3439" 25 1 8 4 19
"lncRNA_3442" 5 56 145 130 7
"lncRNA_3443" 0 12 19 40 0
"lncRNA_3444" 6 0 38 0 3
"lncRNA_3445" 0 0 0 0 32
"lncRNA_3446" 0 4 42 14 54
"lncRNA_3447" 106 94 105 128 42
"lncRNA_3448" 25 473 43 200 444
"lncRNA_3449" 172 104 60 304 33
"lncRNA_3450" 0 10 0 0 21
"lncRNA_3451" 9 50 82 34 67
"lncRNA_3452" 26 20 33 1 4
"lncRNA_3455" 5850 3124 3526 2866 3159
"lncRNA_3456" 0 7 12 54 0
"lncRNA_3457" 7 2 7 20 23
"lncRNA_3458" 4 0 26 8 1
"lncRNA_3459" 0 0 6 60 0
"lncRNA_3460" 11 47 126 127 73
"lncRNA_3461" 15 1 19 0 4
"lncRNA_3462" 0 9 37 36 18
"lncRNA_3463" 407 117 197 45 66
"lncRNA_3464" 64 27 5 22 0
"lncRNA_3465" 9 10 720 13 27
"lncRNA_3468" 300 148 336 288 73
"lncRNA_3469" 2164 2062 3178 2812 3559
"lncRNA_3470" 6 22 25 23 9
"lncRNA_3471" 21 15 6 6 0
"lncRNA_3474" 1 165 44 55 8
"lncRNA_3477" 248 88 231 127 19
"lncRNA_3483" 53 66 232 54 7
"lncRNA_3484" 1466 5605 3726 26548 3649
"lncRNA_3485" 3 12 17 32 0
"lncRNA_3486" 246 118 442 569 257
"lncRNA_3487" 46 21 106 363 378
"lncRNA_3488" 0 1 11 13 118
"lncRNA_3489" 78 0 42 14 6
"lncRNA_3490" 194 106 113 141 80
"lncRNA_3492" 183 44 157 47 75
"lncRNA_3494" 96 58 997 154 461
"lncRNA_3495" 0 6 5 14 2
"lncRNA_3496" 3 0 61 34 10
"lncRNA_3497" 0 40 37 40 15
"lncRNA_3498" 45 97 41 40 14
"lncRNA_3499" 83 11 235 81 17
"lncRNA_3501" 20 102 0 15 53
"lncRNA_3502" 0 44 0 0 14
"lncRNA_3503" 4 6 30 0 17
"lncRNA_3504" 6 0 7 8 4
"lncRNA_3506" 7 3 0 11 16
"lncRNA_3507" 7 68 3 68 0
"lncRNA_3508" 0 11 2 1 27
"lncRNA_3509" 87 233 11 72 15
"lncRNA_3510" 25 36 52 8 24
"lncRNA_3511" 0 3 29 6 0
"lncRNA_3513" 20 60 52 45 1
"lncRNA_3514" 29 40 126 46 3
"lncRNA_3515" 2 46 5 0 0
"lncRNA_3516" 36 94 38 20 2
"lncRNA_3521" 172 1 1 77 79
"lncRNA_3522" 22 131 768 190 64
"lncRNA_3523" 0 1 78 8 22
"lncRNA_3524" 0 36 26 0 5
"lncRNA_3525" 15 128 39 89 0
"lncRNA_3526" 1096 1175 569 839 571
"lncRNA_3527" 16 40 28 39 0
"lncRNA_3529" 865 25 514 37 39
"lncRNA_3533" 16 41 42 33 28
"lncRNA_3536" 1 44 39 32 10
"lncRNA_3539" 4 344 211 248 302
"lncRNA_3540" 0 47 0 18 0
"lncRNA_3543" 22 26 25 41 27
"lncRNA_3549" 37 12 36 34 52
"lncRNA_3554" 0 21 30 40 4
"lncRNA_3555" 322 445 209 322 42
"lncRNA_3556" 13 65 28 99 12
"lncRNA_3557" 427 126 407 316 205
"lncRNA_3560" 0 0 4 14 15
"lncRNA_3561" 0 9 0 1 3
"lncRNA_3562" 241 173 496 198 421
"lncRNA_3563" 58 0 1225 124 0
"lncRNA_3564" 7 10 6 4 0
"lncRNA_3565" 204 421 63 48 107
"lncRNA_3566" 16 7 3 18 0
"lncRNA_3567" 52 10 67 519 307
"lncRNA_3568" 1903 1590 989 2314 693
"lncRNA_3569" 2 12 17 5 50
"lncRNA_3571" 1182 280 1773 750 511
"lncRNA_3572" 0 0 0 0 28
"lncRNA_3573" 6 15 0 7 0
"lncRNA_3574" 22 11 0 15 9
"lncRNA_3575" 38 13 53 88 52
"lncRNA_3576" 0 5 0 18 0
"lncRNA_3577" 29 56 67 52 176
"lncRNA_3578" 6 0 2 2 4
"lncRNA_3580" 3 19 40 0 17
"lncRNA_3581" 5 0 36 23 19
"lncRNA_3582" 14 37 24 33 8
"lncRNA_3583" 268 188 298 205 185
"lncRNA_3584" 12 14 8 7 23
"lncRNA_3585" 43 62 16 23 10
"lncRNA_3587" 26 65 53 41 101
"lncRNA_3588" 22 16 2 22 0
"lncRNA_3589" 183 307 237 106 154
"lncRNA_3590" 0 70 56 112 74
"lncRNA_3591" 3 37 4 0 5
"lncRNA_3592" 4 0 9 48 0
"lncRNA_3593" 32 32 49 70 9
"lncRNA_3595" 71 88 63 78 43
"lncRNA_3597" 450 354 470 305 484
"lncRNA_3598" 8 51 6 16 3
"lncRNA_3600" 0 14 8 4 0
"lncRNA_3605" 13 5 8 32 20
"lncRNA_3607" 142 174 41 104 57
"lncRNA_3608" 26 28 46 101 20
"lncRNA_3609" 8 23 9 2 38
"lncRNA_3610" 4 43 19 188 14
"lncRNA_3611" 0 0 0 20 0
"lncRNA_3612" 14 21 13 10 0
"lncRNA_3613" 0 0 0 12 0
"lncRNA_3616" 154 57 99 166 162
"lncRNA_3617" 173 63 214 212 37
"lncRNA_3618" 0 26 34 81 1
"lncRNA_3619" 176 150 357 190 134
"lncRNA_3620" 0 12 6 30 0
"lncRNA_3621" 36 27 10 36 12
"lncRNA_3622" 88 35 81 99 182
"lncRNA_3628" 63 0 0 65 1
"lncRNA_3629" 152 0 0 50 23
"lncRNA_3630" 0 6 2 0 32
"lncRNA_3631" 0 5 1 6 41
"lncRNA_3632" 45 10 82 112 44
"lncRNA_3633" 41 67 63 50 27
"lncRNA_3634" 16 28 99 8 10
"lncRNA_3635" 14 12 43 0 0
"lncRNA_3636" 0 12 60 14 46
"lncRNA_3637" 1 6 49 8 1
"lncRNA_3638" 22 15 38 68 2
"lncRNA_3639" 0 0 0 0 34
"lncRNA_3640" 4 26 27 31 71
"lncRNA_3641" 9 24 0 7 0
"lncRNA_3642" 39 0 0 18 1
"lncRNA_3643" 18 0 0 4 3
"lncRNA_3644" 31 12 11 53 1
"lncRNA_3645" 0 3 5 10 0
"lncRNA_3646" 40 39 24 96 262
"lncRNA_3647" 0 0 18 5 0
"lncRNA_3648" 0 0 0 0 12
"lncRNA_3649" 32 0 1 7 0
"lncRNA_3650" 1 0 64 0 6
"lncRNA_3651" 2 0 22 1 0
"lncRNA_3652" 3 0 2 26 0
"lncRNA_3653" 33 78 10 63 17
"lncRNA_3654" 65 11 3 25 3
"lncRNA_3655" 66 58 168 34 18
"lncRNA_3656" 493 86 556 340 523
"lncRNA_3658" 0 2 13 2 0
"lncRNA_3659" 0 23 41 12 0
"lncRNA_3660" 26 10 53 32 0
"lncRNA_3663" 90 70 42 65 13
"lncRNA_3664" 26 0 58 119 12
"lncRNA_3665" 178 107 411 307 1581
"lncRNA_3666" 145 740 417 144 200
"lncRNA_3667" 0 2 22 14 0
"lncRNA_3668" 22 26 11 46 23
"lncRNA_3669" 0 0 0 31 2
"lncRNA_3670" 10 0 23 2 0
"lncRNA_3671" 0 19 6 0 0
"lncRNA_3672" 0 7 12 23 0
"lncRNA_3673" 0 0 0 18 0
"lncRNA_3674" 0 4 5 47 0
"lncRNA_3675" 0 0 22 10 0
"lncRNA_3676" 0 28 54 10 0
"lncRNA_3677" 0 24 39 52 0
"lncRNA_3678" 9 28 41 43 2
"lncRNA_3679" 5 2 19 2 0
"lncRNA_3680" 0 10 28 59 8
"lncRNA_3681" 0 49 10 10 0
"lncRNA_3682" 0 0 4 30 0
"lncRNA_3683" 3 5 30 10 10
"lncRNA_3684" 0 0 17 6 0
"lncRNA_3685" 40 176 13 30 8
"lncRNA_3686" 22 0 0 2 0
"lncRNA_3687" 1 4 1 28 10
"lncRNA_3688" 0 4 18 0 0
"lncRNA_3689" 6 0 0 0 16
"lncRNA_3690" 0 3 0 73 0
"lncRNA_3691" 0 0 4 18 2
"lncRNA_3692" 0 0 21 20 0
"lncRNA_3693" 0 8 41 31 0
"lncRNA_3694" 0 48 36 68 4
"lncRNA_3695" 1 25 88 54 0
"lncRNA_3696" 14 4 11 14 6
"lncRNA_3697" 0 2 8 448 2
"lncRNA_3698" 0 0 0 0 20
"lncRNA_3699" 57 0 0 35 0
"lncRNA_3700" 0 19 0 0 45
"lncRNA_3702" 0 0 0 55 0
"lncRNA_3703" 30 29 18 41 94
"lncRNA_3704" 20 0 0 4 14
"lncRNA_3705" 0 59 3 10 27
"lncRNA_3706" 0 5 9 44 0
"lncRNA_3707" 14 10 65 0 22
"lncRNA_3708" 2 40 0 16 37
"lncRNA_3709" 12 2 9 26 1
"lncRNA_3710" 0 2 38 21 8
"lncRNA_3711" 362 7454 837 1876 1659
"lncRNA_3712" 10 1 16 17 0
"lncRNA_3713" 26 47 8 0 40
"lncRNA_3714" 126 312 441 151 104
"lncRNA_3715" 7780 11173 13823 11712 9273
"lncRNA_3716" 0 0 0 0 24
"lncRNA_3717" 25 18 4 0 2
"lncRNA_3718" 61 13 40 11 8
"lncRNA_3719" 90 40 0 16 6
"lncRNA_3720" 0 0 34 46 0
"lncRNA_3721" 0 0 0 40 0
"lncRNA_3722" 17 9 0 6 24
"lncRNA_3723" 0 30 0 10 0
"lncRNA_3724" 13 7 49 28 0
"lncRNA_3725" 0 0 10 15 0
"lncRNA_3726" 0 0 0 0 14
"lncRNA_3727" 0 4 33 0 0
"lncRNA_3728" 0 78 0 0 0
"lncRNA_3729" 2 42 0 4 0
"lncRNA_3730" 148 16 5 14 12
"lncRNA_3731" 2 79 228 152 22
"lncRNA_3732" 0 0 20 26 1
"lncRNA_3733" 0 13 40 10 90
"lncRNA_3734" 0 70 33 15 8
"lncRNA_3736" 0 0 0 0 14
"lncRNA_3737" 4 0 18 0 5
"lncRNA_3738" 6 23 39 39 0
"lncRNA_3739" 14 6 2 34 0
"lncRNA_3740" 51 20 62 41 21
"lncRNA_3741" 0 15 48 12 14
"lncRNA_3742" 0 62 14 13 0
"lncRNA_3743" 0 48 12 46 3
"lncRNA_3744" 1 9 21 30 0
"lncRNA_3745" 0 0 2 20 0
"lncRNA_3746" 4 5 17 52 7
"lncRNA_3747" 57 22 139 19 53
"lncRNA_3748" 0 0 1 0 61
"lncRNA_3749" 53 0 0 36 13
"lncRNA_3750" 0 0 0 0 7
"lncRNA_3751" 0 54 0 0 16
"lncRNA_3752" 0 0 0 34 0
"lncRNA_3753" 13 29 7 24 0
"lncRNA_3755" 5 0 4 3 60
"lncRNA_3756" 9 25 50 17 16
"lncRNA_3757" 31 0 0 0 0
"lncRNA_3758" 12 41 16 38 79
"lncRNA_3759" 28 17 46 12 0
"lncRNA_3760" 12 4 114 36 6
"lncRNA_3761" 0 30 2 0 0
"lncRNA_3762" 0 0 0 3 20
"lncRNA_3763" 0 0 26 22 1
"lncRNA_3764" 70 10 0 0 71
"lncRNA_3765" 87 116 124 130 44
"lncRNA_3766" 0 21 57 12 8
"lncRNA_3767" 0 23 7 72 35
"lncRNA_3768" 0 0 0 112 0
"lncRNA_3769" 3 1 8 51 16
"lncRNA_3770" 0 2 0 32 2
"lncRNA_3771" 0 9 40 0 0
"lncRNA_3772" 0 6 0 24 15
"lncRNA_3773" 12 15 5 28 10
"lncRNA_3774" 27 9 63 41 0
"lncRNA_3776" 62 4 153 23 31
"lncRNA_3777" 0 6 9 28 25
"lncRNA_3778" 0 4 32 62 0
"lncRNA_3779" 0 48 32 11 0
"lncRNA_3780" 0 0 0 0 14
"lncRNA_3781" 0 0 26 30 0
"lncRNA_3782" 0 22 41 52 2
"lncRNA_3783" 3 0 0 74 50
"lncRNA_3784" 23 5 5 0 0
"lncRNA_3785" 2 16 46 2 18
"lncRNA_3786" 8 21 50 37 0
"lncRNA_3787" 182 9 1 0 5
"lncRNA_3788" 7 0 6 89 0
"lncRNA_3789" 0 17 0 30 0
"lncRNA_3790" 4 8 27 34 0
"lncRNA_3791" 12 3 22 0 4
"lncRNA_3792" 0 1 46 91 0
"lncRNA_3793" 16 0 8 14 0
"lncRNA_3794" 2 67 8 19 92
"lncRNA_3795" 0 28 0 22 0
"lncRNA_3796" 7 13 1 5 46
"lncRNA_3797" 42 56 71 84 70
"lncRNA_3798" 0 0 0 0 14
"lncRNA_3799" 0 28 20 3 0
"lncRNA_3800" 0 4 4 0 23
"lncRNA_3801" 21 32 0 6 85
"lncRNA_3802" 13 15 23 42 4
"lncRNA_3803" 375 317 0 264 2
"lncRNA_3804" 0 31 31 40 0
"lncRNA_3805" 478 17 46 1 0
"lncRNA_3806" 7 18 0 0 0
"lncRNA_3807" 15 56 1 356 20
"lncRNA_3808" 0 0 29 30 8
"lncRNA_3809" 0 19 9 30 4
"lncRNA_3810" 10 0 32 19 16
"lncRNA_3811" 9 17 3 13 12
"lncRNA_3812" 1 2 0 14 0
"lncRNA_3813" 30 97 2 15 15
"lncRNA_3814" 22 20 4 2 33
"lncRNA_3815" 0 12 48 11 0
"lncRNA_3816" 29 2 14 0 0
"lncRNA_3817" 2 18 2 8 0
"lncRNA_3818" 0 0 44 34 4
"lncRNA_3819" 69 15 15 4 0
"lncRNA_3820" 0 10 19 46 0
"lncRNA_3821" 9 1 17 20 41
"lncRNA_3822" 5 7 10 10 0
"lncRNA_3823" 8 0 0 2 22
"lncRNA_3824" 5 20 8 2 11
"lncRNA_3825" 0 20 103 54 21
"lncRNA_3826" 0 0 0 20 0
"lncRNA_3827" 0 27 18 8 0
"lncRNA_3828" 0 22 8 33 0
"lncRNA_3829" 9 0 2 2 3
"lncRNA_3830" 0 5 31 8 0
"lncRNA_3831" 5 0 3 10 0
"lncRNA_3832" 11 15 12 45 0
"lncRNA_3833" 1 3 16 56 0
"lncRNA_3834" 19 0 45 20 53
"lncRNA_3835" 12 29 0 0 7
"lncRNA_3836" 0 8 27 0 3
"lncRNA_3837" 7 74 72 34 0
"lncRNA_3838" 0 0 0 4 14
"lncRNA_3839" 0 1 5 56 10
"lncRNA_3840" 0 34 14 10 0
"lncRNA_3841" 0 0 0 39 0
