"POR.71" "POR.73" "POR.76" "POR.79" "POR.82"
"lncRNA_2888" 1 2 60 6 12
"lncRNA_2889" 0 0 0 0 11
"lncRNA_2890" 28 21 171 2 63
"lncRNA_2891" 115 39 124 116 15
"lncRNA_2892" 6 0 0 0 22
"lncRNA_2893" 133 74 184 80 146
"lncRNA_2894" 0 0 24 0 0
"lncRNA_2895" 809 392 887 595 1398
"lncRNA_2896" 193 82 253 103 270
"lncRNA_2897" 17 27 16 274 17
"lncRNA_2898" 17 4 100 65 14
"lncRNA_2899" 17 2 0 4 1
"lncRNA_2900" 12 0 124 4 14
"lncRNA_2901" 0 0 42 0 0
"lncRNA_2902" 159 0 40 29 1
"lncRNA_2903" 619 59 54 147 293
"lncRNA_2904" 15139 48 2474 2266 5148
"lncRNA_2905" 0 4 36 0 14
"lncRNA_2906" 0 0 0 0 38
"lncRNA_2907" 15 24 1 10 37
"lncRNA_2908" 19 12 27 19 49
"lncRNA_2909" 17 0 13 17 0
"lncRNA_2910" 47 4 0 3 27
"lncRNA_2911" 39 0 49 0 1
"lncRNA_2912" 52 3 62 17 21
"lncRNA_2914" 3 13 1 24 13
"lncRNA_2916" 107 6 116 61 270
"lncRNA_2917" 23 17 30 14 33
"lncRNA_2919" 0 0 86 10 0
"lncRNA_2920" 12 0 60 0 2
"lncRNA_2921" 0 0 13 0 0
"lncRNA_2922" 41 46 50 30 58
"lncRNA_2923" 508 329 540 197 582
"lncRNA_2924" 1 0 82 0 5
"lncRNA_2925" 4 0 26 0 0
"lncRNA_2926" 0 39 70 22 0
"lncRNA_2927" 2 11 73 60 0
"lncRNA_2928" 244 48 434 129 185
"lncRNA_2929" 13 27 0 43 27
"lncRNA_2930" 707 312 692 416 409
"lncRNA_2931" 1 0 26 2 0
"lncRNA_2932" 48 14 211 2 130
"lncRNA_2933" 0 0 32 12 2
"lncRNA_2934" 0 0 58 0 0
"lncRNA_2935" 34 24 54 19 38
"lncRNA_2936" 0 0 28 0 0
"lncRNA_2937" 0 14 118 0 0
"lncRNA_2938" 7 0 104 11 38
"lncRNA_2939" 0 0 24 0 0
"lncRNA_2940" 275 154 785 260 173
"lncRNA_2941" 1215 725 1545 510 2065
"lncRNA_2942" 1211 139 718 343 892
"lncRNA_2943" 69 8 54 25 93
"lncRNA_2944" 0 2 0 0 38
"lncRNA_2945" 144 38 61 38 32
"lncRNA_2946" 411 113 149 130 567
"lncRNA_2947" 49 37 23 27 79
"lncRNA_2948" 57 25 304 28 60
"lncRNA_2949" 0 0 48 0 0
"lncRNA_2950" 0 0 28 0 1
"lncRNA_2951" 0 0 28 0 4
"lncRNA_2952" 829 355 8 24 5
"lncRNA_2953" 0 4 412 2 335
"lncRNA_2954" 90 20 966 28 1156
"lncRNA_2957" 59 9 39 12 22
"lncRNA_2958" 5 7 0 2 3
"lncRNA_2959" 24 6 191 37 38
"lncRNA_2960" 2 23 30 12 4
"lncRNA_2961" 15 6 0 4 6
"lncRNA_2962" 10 0 13 0 0
"lncRNA_2964" 34 56 10 20 92
"lncRNA_2966" 2 127 5 1 320
"lncRNA_2967" 7 0 78 0 4
"lncRNA_2968" 0 0 31 0 0
"lncRNA_2969" 46 0 33 106 19
"lncRNA_2970" 3 0 24 8 0
"lncRNA_2971" 1 0 34 0 0
"lncRNA_2972" 0 3 42 0 0
"lncRNA_2973" 312 60 589 129 622
"lncRNA_2974" 143 20 413 80 270
"lncRNA_2975" 20 2 93 80 54
"lncRNA_2976" 0 0 36 0 0
"lncRNA_2977" 31 0 1 8 71
"lncRNA_2978" 57 38 195 32 68
"lncRNA_2979" 2 0 26 0 0
"lncRNA_2980" 0 0 31 2 0
"lncRNA_2981" 126 28 27 23 90
"lncRNA_2982" 37 8 26 7 19
"lncRNA_2983" 0 0 1 37 0
"lncRNA_2984" 26 0 74 10 26
"lncRNA_2985" 4 2 39 25 36
"lncRNA_2986" 0 4 24 6 0
"lncRNA_2987" 797 321 1195 1028 0
"lncRNA_2988" 4 0 22 4 0
"lncRNA_2989" 121 13 0 31 2
"lncRNA_2990" 783 565 1541 486 832
"lncRNA_2991" 637 533 258 159 1492
"lncRNA_2992" 3 0 31 0 5
"lncRNA_2993" 33 27 16 24 51
"lncRNA_2994" 103 0 2 1 2
"lncRNA_2995" 63 20 90 40 27
"lncRNA_2996" 3 3 23 3 5
"lncRNA_3001" 28 0 0 5 12
"lncRNA_3003" 0 0 95 0 0
"lncRNA_3005" 4 0 26 2 8
"lncRNA_3006" 38 4 0 0 134
"lncRNA_3007" 0 0 0 0 9
"lncRNA_3008" 22 93 1 7 11
"lncRNA_3009" 0 0 0 0 30
"lncRNA_3010" 42 21 26 9 23
"lncRNA_3011" 49 1 1 35 48
"lncRNA_3012" 9 7 25 21 29
"lncRNA_3013" 5 0 47 2 2
"lncRNA_3014" 16 4 50 1 6
"lncRNA_3015" 611 184 565 255 1358
"lncRNA_3016" 30 2 8 4 2
"lncRNA_3018" 14 0 71 0 11
"lncRNA_3019" 1224 791 1466 655 1402
"lncRNA_3020" 165 39 190 59 117
"lncRNA_3021" 10 0 83 2 0
"lncRNA_3022" 90 64 308 88 153
"lncRNA_3023" 11772 8118 13986 7949 13515
"lncRNA_3024" 2 0 15 0 2
"lncRNA_3025" 0 2 37 0 0
"lncRNA_3026" 0 0 43 1 26
"lncRNA_3027" 2 4 42 0 0
"lncRNA_3029" 69 22 33 162 57
"lncRNA_3030" 28 20 59 22 27
"lncRNA_3031" 4 0 35 0 0
"lncRNA_3032" 40 47 225 48 23
"lncRNA_3034" 2 2 15 26 387
"lncRNA_3035" 129 30 39 119 12
"lncRNA_3036" 45 4 220 86 105
"lncRNA_3037" 1109 221 1507 576 1342
"lncRNA_3038" 34 47 129 25 97
"lncRNA_3039" 0 0 79 0 0
"lncRNA_3040" 492 80 166 151 1259
"lncRNA_3041" 21 3 44 2 63
"lncRNA_3050" 3 0 68 4 4
"lncRNA_3051" 13 3 11 38 16
"lncRNA_3052" 0 0 28 0 0
"lncRNA_3053" 2 0 23 3 0
"lncRNA_3054" 4 1 24 0 0
"lncRNA_3055" 41 23 0 7 20
"lncRNA_3056" 0 0 30 0 0
"lncRNA_3057" 0 0 24 0 0
"lncRNA_3058" 267 224 988 193 479
"lncRNA_3059" 3 1 0 3 59
"lncRNA_3060" 0 0 24 0 0
"lncRNA_3061" 262 112 323 47 358
"lncRNA_3062" 0 0 0 27 0
"lncRNA_3063" 0 4 28 30 6
"lncRNA_3064" 0 0 48 4 0
"lncRNA_3065" 1900 1400 557 1032 3187
"lncRNA_3066" 30 5 48 4 55
"lncRNA_3067" 210 68 8 21 296
"lncRNA_3068" 25 25 1 18 116
"lncRNA_3069" 0 0 28 2 4
"lncRNA_3070" 15 2 53 2 0
"lncRNA_3071" 4 0 34 2 4
"lncRNA_3072" 26 12 0 5 15
"lncRNA_3073" 4 3 56 5 0
"lncRNA_3074" 0 0 43 3 1
"lncRNA_3075" 726 90 857 324 534
"lncRNA_3077" 3411 133 2087 307 275
"lncRNA_3078" 33 0 49 30 15
"lncRNA_3079" 2 0 18 0 3
"lncRNA_3080" 349 178 13 149 659
"lncRNA_3083" 24 22 0 18 42
"lncRNA_3084" 0 1 31 0 0
"lncRNA_3085" 2 9 124 4 3
"lncRNA_3086" 608 321 406 25 1178
"lncRNA_3087" 3 1 17 0 63
"lncRNA_3089" 28 39 0 38 50
"lncRNA_3090" 36 0 67 19 1
"lncRNA_3091" 14 876 13 1322 5181
"lncRNA_3092" 4 201 2 101 463
"lncRNA_3093" 1 78 4 64 366
"lncRNA_3094" 76 16 315 3 16
"lncRNA_3095" 57 27 0 20 4
"lncRNA_3096" 0 0 0 0 21
"lncRNA_3100" 3 0 46 0 2
"lncRNA_3101" 159 78 66 54 345
"lncRNA_3102" 90 11 110 4 3
"lncRNA_3105" 16 14 105 10 40
"lncRNA_3106" 60 20 109 45 59
"lncRNA_3107" 42 17 75 37 30
"lncRNA_3108" 0 1 40 4 13
"lncRNA_3109" 78 10 0 14 17
"lncRNA_3110" 8 1 28 7 38
"lncRNA_3113" 0 2 34 0 0
"lncRNA_3114" 214 2 76 32 40
"lncRNA_3115" 0 0 0 25 0
"lncRNA_3116" 0 0 28 0 2
"lncRNA_3117" 14 2 9 46 200
"lncRNA_3120" 304 0 1 67 297
"lncRNA_3121" 19 0 0 20 43
"lncRNA_3122" 0 34 82 43 34
"lncRNA_3123" 151 210 0 38 68
"lncRNA_3124" 137 88 0 63 59
"lncRNA_3125" 46 0 25 10 27
"lncRNA_3126" 0 0 32 0 6
"lncRNA_3127" 2 5 0 8 66
"lncRNA_3128" 222 17 4 134 793
"lncRNA_3129" 35 12 77 0 15
"lncRNA_3130" 18 2 50 15 10
"lncRNA_3131" 24 4 39 19 2
"lncRNA_3132" 21 1 0 5 65
"lncRNA_3134" 41 23 266 6 40
"lncRNA_3135" 268 38 204 172 642
"lncRNA_3136" 12 0 86 0 4
"lncRNA_3137" 14061 3787 4179 8245 22704
"lncRNA_3138" 38 12 4 4 6
"lncRNA_3139" 0 0 60 0 0
"lncRNA_3140" 79 20 95 113 73
"lncRNA_3141" 3 0 40 4 0
"lncRNA_3142" 898 277 62 763 1972
"lncRNA_3143" 24 2 32 5 9
"lncRNA_3144" 72 8 83 4 42
"lncRNA_3145" 0 15 3 46 7
"lncRNA_3146" 29 4 99 0 49
"lncRNA_3147" 406 61 268 75 373
"lncRNA_3148" 6 0 154 0 29
"lncRNA_3149" 42 55 0 19 59
"lncRNA_3150" 0 0 23 0 0
"lncRNA_3151" 0 0 21 8 76
"lncRNA_3152" 1088 378 959 270 810
"lncRNA_3153" 43 2 161 10 91
"lncRNA_3154" 103 16 123 18 44
"lncRNA_3155" 19 0 95 1 2
"lncRNA_3156" 781 2 547 356 600
"lncRNA_3157" 67 2 24 3 15
"lncRNA_3158" 52 0 70 22 26
"lncRNA_3159" 544 94 371 725 1541
"lncRNA_3160" 81 0 164 39 20
"lncRNA_3161" 2 5 52 4 31
"lncRNA_3162" 0 0 0 0 8
"lncRNA_3163" 4 14 42 0 19
"lncRNA_3164" 11 3 10 5 15
"lncRNA_3166" 41 10 0 38 50
"lncRNA_3167" 22 0 53 0 68
"lncRNA_3168" 0 0 0 12 25
"lncRNA_3169" 0 0 80 0 0
"lncRNA_3170" 14 8 0 4 45
"lncRNA_3171" 5 0 56 0 8
"lncRNA_3172" 37 22 85 40 66
"lncRNA_3173" 54 10 0 8 58
"lncRNA_3174" 3 10 7 0 37
"lncRNA_3175" 0 0 26 0 0
"lncRNA_3176" 1002 476 368 146 14
"lncRNA_3177" 44 8 80 8 22
"lncRNA_3178" 11 0 20 8 2
"lncRNA_3181" 18 947 23 2 0
"lncRNA_3182" 0 0 50 0 4
"lncRNA_3183" 55 36 73 4 65
"lncRNA_3184" 176 121 442 96 474
"lncRNA_3185" 1 5 0 13 23
"lncRNA_3186" 8 24 56 16 85
"lncRNA_3187" 0 4 53 8 12
"lncRNA_3188" 8 4 42 20 84
"lncRNA_3189" 30 6 74 5 77
"lncRNA_3190" 6 0 32 1 1
"lncRNA_3191" 0 0 33 0 4
"lncRNA_3192" 4830 3086 2050 3297 4716
"lncRNA_3193" 0 3 29 0 0
"lncRNA_3194" 6 0 38 5 15
"lncRNA_3195" 17 3 42 9 7
"lncRNA_3196" 0 0 38 8 4
"lncRNA_3197" 106 20 458 86 88
"lncRNA_3198" 24 0 1 0 54
"lncRNA_3199" 2 0 26 0 0
"lncRNA_3200" 0 0 26 0 0
"lncRNA_3201" 1 0 50 28 10
"lncRNA_3202" 22 2 58 29 36
"lncRNA_3203" 18 3 0 5 17
"lncRNA_3204" 18 1 0 9 9
"lncRNA_3205" 2 0 30 0 0
"lncRNA_3206" 57 24 145 97 130
"lncRNA_3207" 75 2 141 0 0
"lncRNA_3208" 27 18 17 18 36
"lncRNA_3209" 8 233 0 0 36
"lncRNA_3210" 1 1623 0 2 47
"lncRNA_3212" 9 10 0 6 39
"lncRNA_3216" 10 17 26 29 10
"lncRNA_3217" 0 0 26 0 0
"lncRNA_3218" 5 0 43 4 7
"lncRNA_3219" 26 17 47 0 157
"lncRNA_3220" 1811 25 72 746 1060
"lncRNA_3221" 81 29 100 60 110
"lncRNA_3222" 40938 4567 130 651 353
"lncRNA_3223" 4 4 32 0 0
"lncRNA_3224" 0 0 46 0 22
"lncRNA_3225" 0 13 108 0 36
"lncRNA_3226" 3 3 166 6 12
"lncRNA_3227" 351 52 892 134 129
"lncRNA_3228" 3 0 46 0 29
"lncRNA_3229" 16 1 48 2 22
"lncRNA_3230" 23 4 72 14 31
"lncRNA_3231" 0 0 28 0 0
"lncRNA_3232" 0 0 26 0 0
"lncRNA_3233" 8 0 36 0 0
"lncRNA_3234" 2 9 12 0 82
"lncRNA_3235" 429 24 2 0 2
"lncRNA_3236" 105 0 0 16 122
"lncRNA_3237" 234 0 194 47 255
"lncRNA_3238" 130 7 187 4 108
"lncRNA_3239" 820 222 211 188 800
"lncRNA_3240" 506 298 855 442 542
"lncRNA_3241" 2 1 44 3 1
"lncRNA_3242" 54 4 114 44 0
"lncRNA_3243" 43 6 219 70 140
"lncRNA_3244" 43 44 51 27 38
"lncRNA_3245" 282 173 198 45 231
"lncRNA_3246" 0 0 40 0 14
"lncRNA_3247" 99 91 20 45 124
"lncRNA_3248" 45 23 286 73 31
"lncRNA_3249" 91 29 773 254 84
"lncRNA_3250" 0 0 34 4 0
"lncRNA_3251" 0 0 26 0 0
"lncRNA_3252" 0 0 22 0 0
"lncRNA_3253" 11 0 43 0 3
"lncRNA_3254" 48 24 178 1 121
"lncRNA_3256" 0 0 28 0 0
"lncRNA_3257" 16 0 135 0 0
"lncRNA_3258" 5910 15 24 25 7088
"lncRNA_3259" 29 12 50 14 61
"lncRNA_3262" 39 75 306 44 59
"lncRNA_3263" 84 3 1 38 48
"lncRNA_3264" 22 8 110 25 59
"lncRNA_3265" 0 0 23 2 0
"lncRNA_3266" 43 45 101 85 179
"lncRNA_3267" 0 0 30 2 0
"lncRNA_3268" 95 5 1586 308 134
"lncRNA_3270" 8 7 0 6 7
"lncRNA_3271" 107 44 276 126 104
"lncRNA_3272" 202 136 2452 637 712
"lncRNA_3273" 10 56 6180 168 642
"lncRNA_3274" 0 3 146 20 13
"lncRNA_3277" 0 0 50 4 0
"lncRNA_3278" 34 52 734 66 156
"lncRNA_3279" 32 2 138 16 97
"lncRNA_3280" 0 10 30 0 0
"lncRNA_3281" 0 0 24 0 0
"lncRNA_3282" 0 0 24 0 0
"lncRNA_3283" 0 0 47 0 9
"lncRNA_3284" 17 1 15 5 18
"lncRNA_3285" 184 74 13 36 218
"lncRNA_3286" 12 2 75 106 429
"lncRNA_3287" 49 10 64 7 62
"lncRNA_3288" 0 0 26 1 0
"lncRNA_3289" 0 0 34 0 0
"lncRNA_3290" 2 8 4 25 7
"lncRNA_3291" 142 109 0 50 194
"lncRNA_3292" 0 0 42 0 0
"lncRNA_3293" 50 61 90 21 103
"lncRNA_3294" 969 1046 360 540 9
"lncRNA_3295" 47 0 0 0 0
"lncRNA_3296" 63 6 1 3 4
"lncRNA_3297" 0 0 30 0 0
"lncRNA_3298" 85 2 57 22 12
"lncRNA_3299" 47 4 2 34 1
"lncRNA_3300" 42 10 58 4 40
"lncRNA_3301" 0 0 28 23 0
"lncRNA_3302" 14 23 0 14 34
"lncRNA_3303" 0 5 41 1 3
"lncRNA_3304" 7 4 38 0 2
"lncRNA_3305" 2 0 28 4 0
"lncRNA_3306" 2 1 34 0 6
"lncRNA_3307" 0 0 34 4 0
"lncRNA_3308" 81 21 1 0 88
"lncRNA_3309" 652 300 49 64 71
"lncRNA_3310" 389 529 310 50 407
"lncRNA_3311" 24 37 21 3 29
"lncRNA_3312" 0 1 83 0 6
"lncRNA_3313" 10 0 0 6 10
"lncRNA_3314" 597 270 301 317 763
"lncRNA_3317" 15 0 0 0 36
"lncRNA_3318" 420 171 626 248 645
"lncRNA_3320" 104 6 356 40 82
"lncRNA_3321" 280 520 182 588 376
"lncRNA_3322" 0 0 32 0 2
"lncRNA_3323" 0 0 35 0 10
"lncRNA_3324" 80 37 88 17 51
"lncRNA_3325" 29 22 12 20 62
"lncRNA_3326" 0 0 30 0 0
"lncRNA_3327" 155 40 794 160 144
"lncRNA_3332" 624 181 1008 223 874
"lncRNA_3334" 25 19 50 154 124
"lncRNA_3335" 80 11 11 200 140
"lncRNA_3336" 0 0 32 0 0
"lncRNA_3337" 0 3 0 8 45
"lncRNA_3338" 73 27 121 2 26
"lncRNA_3339" 57 63 144 115 101
"lncRNA_3340" 46 36 112 59 80
"lncRNA_3341" 102 48 22 139 308
"lncRNA_3342" 16 2 93 4 12
"lncRNA_3343" 137 246 484 2 0
"lncRNA_3344" 185 143 186 0 1
"lncRNA_3345" 2 0 38 6 5
"lncRNA_3346" 166 155 448 144 249
"lncRNA_3347" 304 85 274 134 352
"lncRNA_3348" 2 0 0 0 114
"lncRNA_3349" 136 10 94 14 68
"lncRNA_3350" 2 0 26 0 5
"lncRNA_3351" 11 0 64 6 23
"lncRNA_3352" 0 0 0 4 6
"lncRNA_3353" 177 4 0 33 6
"lncRNA_3354" 1 3 0 1 35
"lncRNA_3355" 2 6 42 0 8
"lncRNA_3356" 0 0 134 6 2
"lncRNA_3359" 2689 883 12 617 523
"lncRNA_3360" 93 61 281 27 80
"lncRNA_3361" 27 1 18 0 0
"lncRNA_3362" 893 408 737 575 1256
"lncRNA_3363" 276 100 278 208 914
"lncRNA_3364" 71 41 24 22 148
"lncRNA_3365" 1228 505 775 515 1671
"lncRNA_3366" 34 0 54 9 6
"lncRNA_3367" 756 274 421 475 773
"lncRNA_3368" 96 68 28 54 153
"lncRNA_3371" 522 33 78 71 362
"lncRNA_3375" 29 634 7 509 440
"lncRNA_3376" 10 20 0 7 5
"lncRNA_3377" 143 72 537 84 140
"lncRNA_3378" 1304 870 1400 957 1390
"lncRNA_3379" 0 12 34 0 0
"lncRNA_3380" 0 0 30 0 0
"lncRNA_3381" 0 0 28 0 0
"lncRNA_3382" 0 6 1842 9 4
"lncRNA_3383" 0 0 27 0 0
"lncRNA_3384" 18 29 84 34 31
"lncRNA_3388" 750 14 608 376 612
"lncRNA_3389" 82 118 41 15 160
"lncRNA_3390" 42 4 123 149 89
"lncRNA_3391" 0 0 2 0 97
"lncRNA_3392" 343 99 335 49 191
"lncRNA_3393" 0 2 47 0 0
"lncRNA_3394" 12 3 128 9 41
"lncRNA_3395" 25 9 348 7 43
"lncRNA_3396" 28 10 45 16 6
"lncRNA_3398" 57 0 0 90 0
"lncRNA_3399" 783 111 869 130 746
"lncRNA_3400" 202 97 742 397 294
"lncRNA_3401" 0 0 0 54 288
"lncRNA_3402" 53 47 36 18 81
"lncRNA_3403" 0 6 11 6 87
"lncRNA_3404" 11 26 36 3 17
"lncRNA_3406" 40 11 127 19 28
"lncRNA_3407" 21 6 42 12 23
"lncRNA_3408" 32 0 0 4 0
"lncRNA_3409" 181 117 368 181 274
"lncRNA_3410" 11 0 52 18 23
"lncRNA_3411" 13 0 80 22 2
"lncRNA_3412" 0 0 24 0 5
"lncRNA_3413" 97 28 138 52 90
"lncRNA_3418" 4 15 99 0 0
"lncRNA_3419" 4 0 4 0 29
"lncRNA_3420" 220 1 361 5 398
"lncRNA_3421" 37 0 300 9 43
"lncRNA_3422" 73 0 68 0 45
"lncRNA_3423" 237 2 83 4 299
"lncRNA_3424" 3183 1567 2210 1153 2112
"lncRNA_3425" 311 252 1183 135 359
"lncRNA_3426" 1172 107 818 1050 1577
"lncRNA_3427" 1081 63 583 119 310
"lncRNA_3428" 76 2 621 25 78
"lncRNA_3429" 1639 854 1348 1100 2020
"lncRNA_3432" 331 97 199 119 366
"lncRNA_3433" 0 0 36 2 7
"lncRNA_3434" 876 485 828 323 1630
"lncRNA_3435" 784 388 1406 401 903
"lncRNA_3437" 267 123 542 117 754
"lncRNA_3442" 3102 394 39 677 2192
"lncRNA_3443" 0 0 30 0 2
"lncRNA_3444" 6 0 0 0 0
"lncRNA_3445" 87 173 229 418 308
"lncRNA_3446" 5 0 0 35 37
"lncRNA_3447" 0 6 48 11 5
"lncRNA_3448" 103 24 224 133 215
"lncRNA_3449" 89 89 50294 80 6341
"lncRNA_3450" 7 8 144 8 39
"lncRNA_3451" 0 0 253 0 66
"lncRNA_3452" 0 0 34 0 4
"lncRNA_3453" 0 0 48 0 0
"lncRNA_3454" 4 176 276 0 500
"lncRNA_3455" 7 3046 237 20 6937
"lncRNA_3456" 98 102 268 51 85
"lncRNA_3457" 1 0 2 41 181
"lncRNA_3458" 0 8 94 0 45
"lncRNA_3459" 45 28 146 53 80
"lncRNA_3460" 0 8 163 0 5
"lncRNA_3461" 0 0 54 0 12
"lncRNA_3462" 0 0 4 126 19
"lncRNA_3463" 26 7 0 5 7
"lncRNA_3464" 807 647 1839 548 1420
"lncRNA_3465" 17 5 20 7 43
"lncRNA_3466" 409 187 553 199 866
"lncRNA_3467" 29 4 0 38 27
"lncRNA_3468" 0 2 80 20 0
"lncRNA_3469" 8 18 0 0 5
"lncRNA_3470" 78 89 606 56 221
"lncRNA_3471" 516 182 28 23 74
"lncRNA_3472" 29 25 401 34 83
"lncRNA_3473" 0 0 28 0 0
"lncRNA_3474" 1 0 32 10 0
"lncRNA_3475" 11 0 115 4 2
"lncRNA_3476" 6 0 44 0 18
"lncRNA_3477" 53 6 47 12 102
"lncRNA_3478" 1 6 0 5 1767
"lncRNA_3479" 3448 1937 1649 1318 6562
"lncRNA_3483" 452 259 457 163 407
"lncRNA_3484" 1 0 28 0 3
"lncRNA_3485" 696 243 1152 272 739
"lncRNA_3486" 22 4 122 33 24
"lncRNA_3487" 377 104 416 360 445
"lncRNA_3488" 436 104 158 173 5
"lncRNA_3489" 3 0 72 4 6
"lncRNA_3490" 20 12 370 24 54
"lncRNA_3491" 4 4 0 6 50
"lncRNA_3492" 692 307 227 258 401
"lncRNA_3493" 35 9 11 37 23
"lncRNA_3494" 17 0 0 0 0
"lncRNA_3495" 11 5 83 12 19
"lncRNA_3496" 60 0 0 0 0
"lncRNA_3497" 19 10 12 15 5
"lncRNA_3498" 27 1 24 0 19
"lncRNA_3499" 0 0 32 1 0
"lncRNA_3500" 188 86 114 1 181
"lncRNA_3501" 4 2 3 1 25
"lncRNA_3502" 0 0 32 0 0
"lncRNA_3503" 585 266 256 279 508
"lncRNA_3504" 410 76 702 477 514
"lncRNA_3505" 4 2 4 0 8
"lncRNA_3507" 36 12 54 2 41
"lncRNA_3508" 256 10 196 94 123
"lncRNA_3509" 735 243 902 509 1343
"lncRNA_3510" 0 0 56 0 2
"lncRNA_3511" 39 23 87 27 8
"lncRNA_3515" 0 0 40 0 0
"lncRNA_3517" 25 0 90 38 26
"lncRNA_3518" 32 0 122 13 6
"lncRNA_3519" 215 17 2 38 178
"lncRNA_3520" 0 6 0 0 22
"lncRNA_3521" 1 0 28 0 10
"lncRNA_3522" 0 1 43 0 10
"lncRNA_3523" 7 121 1112 98 624
"lncRNA_3524" 5 11 4 2 138
"lncRNA_3525" 126 53 129 91 147
"lncRNA_3526" 6 9 88 26 23
"lncRNA_3527" 2492 294 117 541 1963
"lncRNA_3528" 74 32 18 26 35
"lncRNA_3529" 88 8 152 29 59
"lncRNA_3530" 140 73 33 52 231
"lncRNA_3531" 29 4 28 18 25
"lncRNA_3532" 309 82 682 238 365
"lncRNA_3533" 0 0 14 2 2
"lncRNA_3534" 6 50 0 40 27
"lncRNA_3535" 19 0 125 34 20
"lncRNA_3536" 8 0 34 0 0
"lncRNA_3537" 15 2 180 2 15
"lncRNA_3538" 0 0 49 0 10
"lncRNA_3539" 0 0 23 0 0
"lncRNA_3540" 61 3 19 35 229
"lncRNA_3541" 3 0 60 13 23
"lncRNA_3542" 239 1 0 1 0
"lncRNA_3543" 20 8 145 6 0
"lncRNA_3544" 0 0 28 0 0
"lncRNA_3545" 36 0 68 0 0
"lncRNA_3546" 184 173 127 177 423
"lncRNA_3547" 396 91 109 6 68
"lncRNA_3548" 779 166 336 301 936
"lncRNA_3549" 70 15 112 5 50
"lncRNA_3550" 193 38 198 20 81
"lncRNA_3551" 0 0 21 0 4
"lncRNA_3552" 8 0 58 6 1
"lncRNA_3553" 115 26 151 14 100
"lncRNA_3554" 101 23 48 47 41
"lncRNA_3555" 4 0 23 0 38
"lncRNA_3556" 0 0 52 0 0
"lncRNA_3557" 21 4 0 2 0
"lncRNA_3559" 16 1 50 1 21
"lncRNA_3560" 75 18 35 33 78
"lncRNA_3561" 273 87 123 150 422
"lncRNA_3562" 85 9 15 41 54
"lncRNA_3563" 1124 300 52 380 523
"lncRNA_3564" 14 13 105 15 10
"lncRNA_3565" 107 132 279 38 398
"lncRNA_3566" 27 2 0 14 0
"lncRNA_3567" 420 34 0 80 4
"lncRNA_3568" 0 0 34 0 0
"lncRNA_3569" 9 0 36 4 0
"lncRNA_3570" 2 0 132 6 115
"lncRNA_3571" 0 0 51 0 6
"lncRNA_3572" 111 47 42 16 83
"lncRNA_3574" 25 24 0 12 93
"lncRNA_3575" 227 43 75 55 74
"lncRNA_3576" 4 2 30 9 4
"lncRNA_3577" 188 55 30 335 257
"lncRNA_3578" 28 0 37 36 33
"lncRNA_3579" 125 43 2 1 128
"lncRNA_3580" 16 2 87 10 2
"lncRNA_3581" 0 14 39 8 0
"lncRNA_3582" 46 0 1 0 50
"lncRNA_3583" 469 7 47 53 525
"lncRNA_3584" 262 70 385 166 332
"lncRNA_3587" 4 14 17 2 11
"lncRNA_3588" 4 11 0 0 17
"lncRNA_3589" 11 0 0 4 53
"lncRNA_3590" 4 0 0 0 22
"lncRNA_3591" 40 5 112 24 35
"lncRNA_3592" 15 20 135 8 23
"lncRNA_3593" 1 0 0 0 21
"lncRNA_3594" 15 2 53 23 5
"lncRNA_3595" 25 28 77 21 74
"lncRNA_3596" 25 2 46 7 2
"lncRNA_3598" 0 7 0 0 4
"lncRNA_3599" 0 0 0 24 0
"lncRNA_3600" 2 0 28 2 0
"lncRNA_3601" 109 74 216 11 135
"lncRNA_3602" 8 0 38 0 12
"lncRNA_3603" 101 66 213 49 109
"lncRNA_3604" 13 17 25 13 6
"lncRNA_3605" 0 0 24 0 0
"lncRNA_3606" 0 0 24 0 0
"lncRNA_3607" 3 4 50 0 2
"lncRNA_3608" 4 8 63 2 8
"lncRNA_3609" 7 0 30 0 18
"lncRNA_3610" 47 11 0 0 0
"lncRNA_3611" 2 27 0 1 134
"lncRNA_3612" 0 32 0 0 72
"lncRNA_3613" 177 39 236 2 178
"lncRNA_3614" 0 0 58 0 0
"lncRNA_3615" 44 16 50 0 56
"lncRNA_3616" 176 83 300 129 146
"lncRNA_3617" 6 6 24 11 5
"lncRNA_3618" 93 18 106 27 56
"lncRNA_3619" 97 1 1 38 1
"lncRNA_3620" 13 20 0 2 35
"lncRNA_3621" 2559 940 2762 570 1964
"lncRNA_3622" 277 139 118 102 260
"lncRNA_3623" 110 31 1 67 140
"lncRNA_3624" 1 4 29 0 3
"lncRNA_3625" 13 26 34 6 11
"lncRNA_3626" 5 0 69 5 16
"lncRNA_3627" 166 65 11 113 90
"lncRNA_3628" 0 0 24 0 0
"lncRNA_3629" 3 0 35 10 3
"lncRNA_3630" 9 4 19 6 5
"lncRNA_3631" 4 14 34 0 2
"lncRNA_3632" 56 22 301 87 29
"lncRNA_3633" 398 60 89 8 190
"lncRNA_3634" 81 0 206 0 137
"lncRNA_3635" 79 58 85 14 79
"lncRNA_3636" 586 502 570 524 1242
"lncRNA_3638" 1371 932 3034 990 993
"lncRNA_3639" 308 352 476 362 318
"lncRNA_3640" 241 70 424 210 582
"lncRNA_3641" 557 237 624 271 167
"lncRNA_3644" 53 32 144 91 46
